OID_;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstige;ULICHTVERH;IstGkfz;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLAE;IstStrassenzustand
163933;5;9;62;28;2021;9;19;2;3;5;2;1;1;0;0;0;0;0;401348,370071832090616;5665950,333109633997083;7,589925650000055;51,136505819000035;5210906307000550000;0
163935;5;5;66;8;2021;11;20;3;3;5;3;1;1;0;0;0;2;0;400404,080751434899867;5779249,066268676891923;7,544169713000031;52,154746510000052;5211109709100340000;0
163936;5;5;66;76;2021;10;10;4;3;0;2;1;1;0;0;0;0;0;393471,630847602151334;5793374,858306936919689;7,438427864000062;52,280405206000069;5211027709500470000;0
163937;5;9;78;24;2021;9;10;3;3;0;1;1;0;0;0;0;0;0;396843,083999966271222;5717351,665999630466104;7,510635458000024;51,597754479000059;5210914301301550000;0
163939;5;5;66;84;2021;11;19;6;2;5;3;1;1;0;0;0;2;0;390926,009644141420722;5775741,893715949729085;7,406806017000065;52,121435709000082;5211119709300480000;0
163940;5;9;13;0;2021;9;10;5;3;5;3;1;1;0;0;0;0;0;397852,052036678418517;5709695,028525644913316;7,527422755000032;51,529115508000075;5210930301302280000;0
163941;5;9;13;0;2021;7;8;3;3;0;2;1;0;0;0;0;0;0;394903,372850250452757;5709290,181184381246567;7,485050800000067;51,524935376000030;5210706301202270000;1
163943;5;9;13;0;2021;11;17;5;3;5;7;1;0;0;0;1;2;0;393396,901999959722161;5707979,386999623849988;7,463740165000047;51,512870980000059;5211104301101780000;0
163944;5;9;13;0;2021;10;13;3;3;0;3;1;0;0;0;1;0;0;392219,641993544995785;5706815,007664460688829;7,447137207000026;51,502181695000047;5211005301101100000;0
163946;5;9;13;0;2021;12;18;2;3;0;7;1;0;0;0;0;2;0;398444,067531704902649;5708522,809005567803979;7,536292242000059;51,518685509000079;5211206301403450000;0
163949;5;9;13;0;2021;5;11;5;3;0;7;1;0;0;0;0;0;0;400095,574999971315265;5708473,678999630734324;7,560100903000034;51,518538411000065;5210513301304980000;0
163952;5;9;13;0;2021;6;17;3;3;5;3;1;1;0;0;0;0;0;394473,786999961361289;5707822,680999621748924;7,479300180000052;51,511664596000060;5210629301101510000;0
163955;5;5;66;64;2021;1;11;5;2;0;1;1;0;0;0;1;0;0;395371,903811920434237;5771454,701104290783405;7,473036396000055;52,083763462000036;5210107709110450000;0
163956;5;9;13;0;2021;9;20;4;3;5;3;1;1;0;0;0;1;0;392166,644258999265730;5710086,482349801808596;7,445372964000057;51,531576879000056;5210908301202770000;0
163960;5;9;13;0;2021;9;18;3;3;0;1;1;0;0;0;0;1;0;392932,507660247385502;5708974,273909363895655;7,456748122000022;51,521725640000057;5210928301202470000;0
163961;5;5;66;8;2021;12;22;6;3;0;1;1;0;0;0;0;2;0;398765,081232906319201;5782855,035938391461968;7,519144570000037;52,186857791000079;5211217709000070000;1
163963;5;5;15;0;2021;4;16;4;3;1;5;1;0;0;0;0;0;1;403502,506368977949023;5753922,535616492852569;7,596594245000063;51,927657252000074;5210421702100070000;0
163966;5;9;14;0;2021;1;13;1;3;0;1;1;0;0;0;0;0;0;391191,124999954365194;5687177,688999604433775;7,438351496000053;51,325474485000029;5210131302243180000;2
163968;5;9;13;0;2021;12;23;5;3;5;3;1;1;0;0;0;2;0;392622,094999958761036;5709518,890999622642994;7,452109640000060;51,526561948000051;5211223301202080000;1
163978;5;3;82;52;2021;9;21;5;3;8;7;1;0;0;0;0;2;0;391661,185495449230075;5633093,652251739054918;7,461311840000064;50,839397799000039;5210902607000680000;0
163979;5;5;66;8;2021;6;7;6;3;9;1;1;0;0;0;0;0;0;399156,514298861846328;5781880,724194644019008;7,525158128000044;52,178172683000071;5210618709100790000;0
163980;5;5;66;76;2021;12;11;7;1;5;3;1;0;0;0;0;0;1;396129,054999964311719;5787226,617999663576484;7,479258498000036;52,225657125000055;5211211709500650000;0
163981;5;5;66;12;2021;10;14;6;3;5;2;1;1;0;0;0;0;0;404778,935847445391119;5773653,449794752523303;7,609664322000071;52,105224322000026;5211022709110150000;1
163988;5;5;66;8;2021;1;7;5;3;0;3;1;1;0;0;0;2;0;400405,172030832618475;5779245,367697613313794;7,544186744000058;52,154713465000043;5210128709110970000;1
163990;5;9;13;0;2021;7;16;3;3;5;3;1;1;0;0;0;0;0;396508,357999966479838;5707824,756999624893069;7,508608242000037;51,512059611000041;5210706301302880000;0
163992;5;5;66;76;2021;12;7;5;3;0;1;1;0;0;0;0;2;0;391352,952865727245808;5792461,333073679357767;7,407677902000046;52,271780619000026;5211209709500070000;2
163993;5;9;78;24;2021;9;7;3;3;5;3;1;1;0;0;0;0;0;398041,407340950332582;5720824,451320210471749;7,526920181000037;51,629188083000031;5210907301301380000;0
163994;5;9;13;0;2021;6;16;7;3;0;1;1;0;0;0;0;0;0;394877,736230211332440;5707573,110776115208864;7,485193566000021;51,509496623000075;5210605301101580000;1
163996;5;5;66;76;2021;6;17;5;3;5;2;1;1;0;0;0;0;0;395268,457056440412998;5793950,603702992200851;7,464577855000073;52,285924891000036;5210610709500460000;0
163998;5;9;78;28;2021;1;7;5;3;5;3;1;1;0;0;0;0;0;400752,291999530047178;5699814,213672023266554;7,571996226000067;51,440814607000050;5210107317140380000;1
164003;5;9;13;0;2021;9;20;5;3;5;3;1;1;0;0;0;1;0;392952,252999957650900;5707565,647999618202448;7,457460437000066;51,509068031000027;5210902301101980000;0
164004;5;9;78;24;2021;9;17;2;3;5;3;1;1;0;0;0;0;0;397798,280717045068741;5718721,323122018948197;7,524022307000052;51,610239885000055;5210913301301580000;0
164007;5;5;15;0;2021;6;15;6;3;5;3;1;1;0;0;0;0;0;404392,910553777590394;5759058,966979943215847;7,608110752000073;51,973979098000029;5210618702100670000;0
164012;5;5;15;0;2021;3;18;4;3;0;1;1;1;0;0;0;1;0;400895,009564581327140;5761452,677121786400676;7,556512349000059;51,994881299000042;5210317702100940000;0
164013;5;9;13;0;2021;9;22;6;3;0;2;1;1;0;0;0;2;0;392724,736684892326593;5708407,093750160187483;7,453927184000065;51,516588159000037;5210917301101560000;0
164014;5;5;66;8;2021;12;10;6;3;5;3;1;0;0;0;0;0;0;398922,482999969273806;5781478,406999662518501;7,521856527000068;52,174513952000041;5211231709110070000;0
164016;5;5;66;20;2021;6;2;2;3;0;1;1;0;0;0;0;2;0;404561,574794549494982;5805053,087426926940680;7,597620384000038;52,387403741000071;5210628709700370000;0
164018;5;5;66;76;2021;3;12;4;2;0;3;1;1;0;0;0;0;0;393725,880315412767231;5795074,235777221620083;7,441617425000061;52,295727048000060;5210324709500870000;0
164025;5;5;66;8;2021;7;19;1;3;3;6;1;0;0;0;0;0;0;400319,047999971546233;5780772,908999660983682;7,542479759000059;52,168427159000032;5210711709110070000;0
164027;5;9;62;12;2021;9;15;4;3;0;7;1;1;0;0;0;0;0;395396,513235392980278;5672293,883568765595555;7,503038104000041;51,192472712000040;5210922307000280000;0
164032;5;5;66;12;2021;12;18;5;3;3;6;1;1;0;0;0;2;0;404515,403919939883053;5772440,438281642273068;7,606157634000056;52,094276173000026;5211223709110570000;1
164034;5;5;66;76;2021;9;7;6;3;5;3;1;1;0;0;0;0;0;394125,645876440219581;5795360,653531987220049;7,447387136000032;52,298378329000059;5210903709500740000;0
164039;5;9;13;0;2021;4;2;1;2;0;1;1;0;0;0;0;2;0;390821,610568485222757;5707964,794907616451383;7,426646972000071;51,512248019000026;5210418301201780000;0
164043;5;5;66;8;2021;4;20;6;3;5;3;1;1;0;0;0;0;0;398835,296100798994303;5781767,026734508574009;7,520495900000071;52,177091997000048;5210423709000310000;0
164044;5;5;66;12;2021;11;10;2;3;5;3;1;0;0;0;1;0;0;404974,575624979101121;5772427,176093690097332;7,612861988000077;52,094236014000046;5211115709000070000;0
164046;5;5;15;0;2021;11;9;2;2;0;3;1;1;0;0;0;0;0;403707,817401925101876;5757401,213056564331055;7,598604977000036;51,958960396000066;5211129702100750000;0
164048;5;9;13;0;2021;9;15;7;3;3;2;1;1;0;0;0;0;0;391877,502950924448669;5701843,556971954181790;7,443731672000069;51,457430780000038;5210925301103080000;0
164050;5;9;13;0;2021;10;18;1;3;2;1;1;1;0;0;0;1;0;395190,891887015663087;5702489,834746927022934;7,491213523000056;51,463863138000079;5211024301102380000;0
164051;5;5;66;8;2021;10;11;4;3;0;1;1;0;0;0;0;0;0;401236,750556518323720;5779714,873494459316134;7,556201477000059;52,159082688000069;5211027709110980000;0
164053;5;9;13;0;2021;5;13;1;3;0;3;1;1;0;0;0;0;0;395551,980066688731313;5705278,160925706848502;7,495585223000035;51,488993220000054;5210509301102480000;0
164054;5;5;15;0;2021;12;16;6;3;5;2;1;1;0;0;0;2;0;401382,424810747615993;5758960,910222215577960;7,564325622000069;51,972571680000044;5211210702100090000;1
164055;5;9;13;0;2021;3;14;6;3;5;3;1;1;0;0;0;0;0;392952,202450044453144;5709326,161566551774740;7,456924966000031;51,524892290000082;5210319301202870000;0
164056;5;9;13;0;2021;6;17;1;3;0;1;1;0;0;0;0;0;0;397353,604878653772175;5708035,385740758851171;7,520723162000024;51,514107092000074;5210627301302880000;0
164057;5;5;15;0;2021;3;17;2;3;5;2;1;0;0;0;0;0;0;404486,408643126487732;5749046,489986658096313;7,612250598000060;51,883998801000075;5210308702100810000;0
164058;5;3;74;24;2021;5;12;5;2;0;6;1;0;0;0;0;0;0;397128,505168583244085;5660623,564406346529722;7,531149053000036;51,087878924000051;5210513605124690000;0
164063;5;9;13;0;2021;6;8;2;3;4;3;1;1;0;0;0;0;0;395078,217022952623665;5706606,173377530649304;7,488369074000047;51,500842486000067;5210607301101080000;0
164064;5;9;78;24;2021;6;13;1;3;0;1;1;0;0;0;0;0;0;400013,845054998062551;5717061,967098332941532;7,556481122000037;51,595722252000030;5210627301301080000;0
164067;5;9;13;0;2021;2;5;2;2;0;1;1;0;0;0;0;2;0;393633,154169398359954;5712053,893217368051410;7,465912747000061;51,549539030000062;5210201301203180000;2
164071;5;5;66;76;2021;6;9;4;3;0;7;1;0;0;0;0;0;0;394509,723868905566633;5793811,216813700273633;7,453502413000024;52,284527072000060;5210623709500140000;0
164073;5;5;66;76;2021;5;13;2;3;7;7;1;0;0;0;1;0;0;396515,874894384294748;5788281,998486280441284;7,484596653000040;52,235215130000029;5210531709500110000;0
164076;5;9;78;24;2021;6;10;7;3;4;2;1;1;0;0;0;0;0;399461,718999969772995;5720204,366999635472894;7,547611459000052;51,623869968000065;5210619301301880000;0
164078;5;5;66;8;2021;9;10;3;2;0;1;1;0;0;0;0;0;0;397915,069077790714800;5782913,288411496207118;7,506697680000059;52,187224662000062;5210914709100070000;0
164079;5;9;14;0;2021;6;12;3;2;0;7;1;0;1;0;0;0;0;400378,211237899959087;5690948,525372613221407;7,569105066000077;51,361054651000075;5210608302130620000;0
164085;5;9;13;0;2021;3;17;2;3;0;3;1;0;0;0;0;0;0;392344,695999957621098;5702562,129999617114663;7,450234807000072;51,463978714000064;5210329301102070000;0
164089;5;3;74;48;2021;6;18;1;3;0;1;1;1;0;0;0;0;0;394204,710992368869483;5646471,711675221100450;7,493546615000071;50,960131203000060;5210620605148170000;0
164090;5;9;13;0;2021;6;17;5;3;5;3;1;1;0;0;0;0;0;400361,733433190733194;5710736,327112773433328;7,563295549000031;51,538924041000030;5210603301306360000;0
164095;5;5;15;0;2021;6;17;4;3;3;6;1;0;0;1;0;0;0;403391,949861679226160;5757161,883451787754893;7,594076773000040;51,956754435000050;5210609702100970000;0
164099;5;9;14;0;2021;9;18;3;2;0;7;1;1;0;0;0;0;0;394887,191939685493708;5689555,938928583636880;7,490676156000063;51,347547354000028;5210907302100840000;0
164101;5;9;13;0;2021;11;8;2;3;0;6;1;1;0;0;0;0;0;396906,267409482970834;5703867,264433208853006;7,515496492000068;51,476559594000037;5211108301102470000;0
164102;5;9;13;0;2021;10;16;2;3;3;6;1;1;0;0;0;0;0;401359,406999972648919;5704490,626999627798796;7,579423934000033;51,482957049000049;5211018301303540000;0
164105;5;5;66;76;2021;1;14;4;3;5;3;1;0;0;0;1;0;0;393712,269399319775403;5794429,545122094452381;7,441621312000052;52,289930464000065;5210127709500150000;1
164106;5;5;66;8;2021;4;20;1;3;0;1;1;0;0;0;0;1;0;398595,006999968551099;5781265,852999662980437;7,517132832000073;52,172543497000049;5210418709100780000;0
164107;5;3;74;20;2021;6;15;4;2;8;5;1;0;0;0;1;0;0;388412,448732708580792;5653628,518836745992303;7,408903110000040;51,023371410000038;5210616605120880000;0
164108;5;9;78;24;2021;11;13;4;3;0;7;1;0;1;0;0;0;0;398072,004878511652350;5718180,056766340509057;7,528131340000073;51,605424286000073;5211117301301660000;1
164110;5;5;15;0;2021;10;21;6;2;0;1;1;0;0;0;0;2;0;404590,856581441126764;5760265,153773255646229;7,610656211000048;51,984854740000060;5211008702100070000;0
164111;5;9;13;0;2021;9;15;4;2;5;2;1;1;0;0;0;0;0;392293,797665140591562;5708267,493637647479773;7,447761511000067;51,515251375000048;5210922301101060000;0
164115;5;5;66;76;2021;2;7;5;2;6;6;1;0;1;0;0;0;0;393117,729076534509659;5792937,762530706822872;7,433380762000070;52,276408252000067;5210204709500610000;0
164116;5;9;13;0;2021;6;19;4;3;1;5;1;1;0;0;0;0;0;396351,535260600037873;5707185,211013913154602;7,506537140000034;51,506282203000069;5210609301302880000;0
164117;5;5;66;64;2021;1;14;7;3;8;1;1;0;0;0;0;0;0;398345,670820879749954;5773140,057106979191303;7,515917573000024;52,099465192000082;5210130709110280000;0
