OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
245291;5;9;74;52;2019;7;16;5;3;0;1;0;1;0;0;0;0;0;424313,204779318530000;5712714,052119685300000;7,908153000000027;51,560424091000073;0
245293;5;9;54;16;2019;7;22;5;3;0;1;2;1;0;0;0;0;0;373619,923906986600000;5695699,344388302400000;7,183263789000023;51,398429444000044;0
245295;5;9;62;40;2019;7;17;5;3;3;2;0;1;1;0;0;0;0;415266,156000002290000;5699563,360999999600000;7,780830636000076;51,440916859000026;0
245296;5;9;15;0;2019;7;12;5;3;0;1;0;1;1;0;0;0;0;416349,129236262290000;5724968,383214503500000;7,790365353000027;51,669460020000031;0
245298;5;9;14;0;2019;7;15;5;3;6;7;0;1;0;1;0;0;0;390057,922347952610000;5689636,007668854700000;7,421335169000031;51,347353315000078;0
245302;5;3;15;0;2019;7;15;7;3;1;5;0;1;1;0;0;0;0;356099,510800189340000;5646003,522927161300000;6,951461227000038;50,947668178000072;0
245304;5;9;11;0;2019;7;17;5;3;5;3;0;1;1;0;0;0;0;378709,737145688380000;5700680,555248674000000;7,254688700000031;51,444310064000035;0
245305;5;1;13;0;2019;7;17;7;3;0;1;0;1;0;0;0;0;0;358740,659804464320000;5700744,542833540600000;6,967497907000052;51,440256918000046;1
245306;5;5;70;40;2019;7;8;4;3;5;5;0;1;1;0;0;0;0;419848,978700708600000;5743746,809168877100000;7,836633700000050;51,838778680000075;0
245308;5;5;70;4;2019;7;13;4;3;5;3;0;1;1;0;0;0;0;425687,186000000690000;5736426,911000000300000;7,922926173000064;51,773782742000037;0
245309;5;5;66;40;2019;7;8;4;3;5;3;0;1;1;0;0;0;0;420992,527999999930000;5781598,406999997800000;7,844496802000037;52,179194522000046;0
245314;5;5;54;20;2019;7;17;4;3;7;3;0;1;1;0;0;0;0;365122,696871805940000;5786233,676054673300000;7,025958493000076;52,210015774000055;0
245315;5;5;54;68;2019;7;18;4;3;1;5;0;1;0;0;0;1;0;349037,577074959870000;5765546,127607127700000;6,799891233000039;52,019985214000030;0
245316;5;5;54;8;2019;7;18;4;3;0;6;0;1;0;0;0;0;0;335231,674382677300000;5745850,859537826900000;6,608297010000058;51,839131216000055;0
245317;5;1;12;0;2019;7;19;7;3;1;5;0;1;1;0;0;0;0;346083,006477192980000;5707809,747980104800000;6,782437462000075;51,500440454000056;1
245318;5;5;15;0;2019;7;17;4;3;0;7;0;1;0;0;0;0;0;407149,027829661970000;5756589,671384027200000;7,648890859000062;51,952251135000040;0
245319;5;5;15;0;2019;7;15;4;3;5;3;0;1;0;0;0;0;0;405264,510912179950000;5757071,073187757300000;7,621344318000070;51,956260368000073;0
245321;5;5;12;0;2019;7;17;4;3;5;3;0;1;0;0;0;1;0;358315,059349604880000;5711976,166023800100000;6,956870126000069;51,541078361000075;0
245322;5;5;12;0;2019;7;10;4;2;1;5;0;1;1;0;0;0;0;354913,604675428940000;5709719,711508940900000;6,908784686000047;51,519938497000055;0
245323;5;3;70;24;2019;7;19;4;3;5;3;0;1;1;0;0;0;0;282073,238592421640000;5656139,367224771500000;5,892936023000061;51,015461293000044;0
245324;5;3;70;16;2019;7;15;4;3;1;5;0;1;1;0;0;0;0;298591,766912369990000;5660182,865583708500000;6,125869579000039;51,057798480000031;0
245325;5;3;58;8;2019;7;18;4;3;0;2;0;1;1;0;0;0;0;323880,490026167590000;5631458,760130781700000;6,500228207000021;50,808055104000061;0
245327;5;3;34;2;2019;7;18;4;3;1;2;0;1;1;0;0;0;0;293992,499582389370000;5627542,323926543800000;6,078750732000060;50,763026752000030;0
245333;5;3;15;0;2019;7;18;4;3;0;1;0;1;0;0;0;0;0;363405,428184172140000;5638901,129002329000000;7,058060609000052;50,885613304000060;0
245334;5;3;15;0;2019;7;16;4;3;0;7;0;1;0;0;0;0;0;357535,589024100450000;5644758,032847320700000;6,972378299000070;50,936831720000043;0
245335;5;1;11;0;2019;7;5;7;3;4;6;1;1;0;0;0;0;0;343682,612316904590000;5676990,156541533800000;6,761428818000070;51,222866773000078;0
245336;5;3;15;0;2019;7;13;4;2;0;1;0;1;0;0;0;0;0;358255,772991749460000;5642947,637194652100000;6,983325417000060;50,920739102000027;0
245338;5;3;15;0;2019;7;12;4;3;3;5;0;1;1;0;0;0;0;357647,424981777560000;5647771,215054459900000;6,972790868000061;50,963938644000052;0
245339;5;3;15;0;2019;7;8;4;3;5;3;0;1;1;0;0;0;0;352584,906062137340000;5646605,387352900600000;6,901219806000029;50,952188814000067;0
245340;5;3;15;0;2019;7;8;4;3;0;7;0;1;0;0;0;0;1;352493,042756928130000;5644855,733321826900000;6,900621447000049;50,936441972000068;0
245341;5;3;15;0;2019;7;18;4;3;0;7;0;1;0;1;0;0;0;360634,903411818670000;5639561,143918635300000;7,018445760000077;50,890883359000043;0
245342;5;1;11;0;2019;7;15;7;3;3;6;0;1;1;0;0;0;0;340885,120456260630000;5678683,420815577700000;6,720648648000065;51,237307942000029;0
245343;5;3;15;0;2019;7;9;4;2;0;1;0;1;0;0;0;0;0;356382,425702538340000;5641552,228560658200000;6,957239526000024;50,907735456000069;0
245345;5;3;15;0;2019;7;11;4;3;0;1;0;1;0;0;0;0;0;354971,398166024130000;5643914,218302669000000;6,936244367000029;50,928609398000049;0
245346;5;3;15;0;2019;7;10;4;3;5;2;0;1;1;0;0;0;0;355832,248000000600000;5646065,812000000800000;6,947634474000040;50,948161180000056;0
245347;5;3;14;0;2019;7;17;4;2;5;3;0;1;1;0;0;0;0;369894,257914723830000;5617258,774104522500000;7,157921841000075;50,692586300000073;0
245350;5;1;70;8;2019;7;19;4;3;5;3;0;1;1;0;0;0;0;343326,260135302320000;5715110,461174383800000;6,739504318000058;51,565277703000049;0
245351;5;1;70;44;2019;7;23;4;3;5;3;2;1;1;0;0;0;0;340854,828727577810000;5719334,652946483300000;6,701962345000027;51,602537402000053;0
245352;5;1;70;48;2019;7;17;4;3;5;3;0;1;1;0;0;0;0;336373,970308251680000;5726644,941867126200000;6,633901068000057;51,666928093000081;0
245353;5;1;58;26;2019;7;18;4;3;9;7;0;1;0;0;0;0;0;352656,311931002890000;5662730,965632693800000;6,895682313000066;51,097118137000052;0
245355;5;1;62;24;2019;7;9;4;3;0;1;0;1;0;0;0;0;0;338519,309999999590000;5674641,400000002200000;6,688607654000066;51,200326429000029;0
245356;5;1;19;0;2019;7;19;4;2;0;1;0;1;1;0;0;0;0;351225,259454643350000;5703916,706483349200000;6,858108036000033;51,466836539000042;0
245357;5;1;16;0;2019;7;16;4;3;0;2;0;1;1;0;0;0;0;322302,743584518320000;5674125,243705216800000;6,456977368000025;51,190876622000076;0
245358;5;1;16;0;2019;7;7;4;2;5;3;0;1;1;0;0;0;0;322705,754683793520000;5674460,280305307400000;6,462573382000073;51,194011537000051;0
245361;5;7;74;32;2019;7;15;7;2;5;3;0;1;1;0;0;0;0;484572,676262963560000;5731718,784810934200000;8,776588315000026;51,736171962000071;0
245365;5;1;11;0;2019;7;9;4;3;5;2;0;1;1;0;0;0;0;345703,167000001300000;5679989,990000002100000;6,789049070000033;51,250371289000043;0
245367;5;1;11;0;2019;7;18;4;3;5;3;0;1;1;0;0;0;0;345430,201752888040000;5683261,209633439800000;6,783726917000024;51,279690464000055;0
245368;5;1;11;0;2019;7;17;4;2;5;7;0;1;1;0;0;0;0;346942,569166296160000;5677205,498511947700000;6,807984634000036;51,225685097000053;0
245370;5;7;66;20;2019;7;11;4;3;5;2;0;1;1;0;0;0;0;491657,846811517140000;5754227,122962795200000;8,878649466000070;51,938698917000067;0
245372;5;7;58;12;2019;7;19;7;3;4;6;0;1;1;0;0;0;0;480361,607000000770000;5775389,678999999500000;8,713113194000073;52,128683076000073;0
245376;5;7;11;0;2019;7;8;4;3;5;3;0;1;0;0;0;0;0;467415,747596787290000;5764644,579157851600000;8,525026193000031;52,031467296000073;0
245378;5;9;58;12;2019;7;14;4;3;0;2;0;1;1;0;0;0;0;469444,827375393360000;5694085,991613816500000;8,560791168000037;51,397181400000079;0
245380;5;9;15;0;2019;7;12;4;3;5;3;0;1;1;0;0;0;0;418458,962000001220000;5725970,041000003000000;7,820633693000048;51,678774669000063;0
245384;5;9;13;0;2019;7;12;4;3;4;3;0;1;1;0;0;0;0;393074,953250838440000;5707277,490455925500000;7,459315217000039;51,506501171000082;0
245387;5;5;66;84;2019;7;8;3;2;5;2;0;1;1;0;0;0;0;385364,488751281980000;5779320,177310897000000;7,324401580000028;52,152468140000053;0
245389;5;5;66;36;2019;7;17;3;3;5;3;0;1;0;0;1;0;0;387628,310999999750000;5768402,513000000300000;7,361078003000046;52,054815213000040;0
245390;5;5;54;8;2019;7;7;3;3;5;3;0;1;1;0;0;0;0;335841,336325977000000;5746230,660558465900000;6,616958081000064;51,842722659000060;0
245392;5;3;58;8;2019;7;15;3;3;2;6;0;1;0;0;0;0;1;322507,813689377160000;5631369,919409439000000;6,480807957000025;50,806838052000046;0
245393;5;3;58;8;2019;7;9;3;3;0;1;0;1;0;0;0;0;0;324018,125667891470000;5630727,426688971000000;6,502530298000067;50,801526445000036;0
245396;5;3;82;68;2019;7;9;3;3;5;3;0;1;0;0;0;0;1;371340,977682728320000;5630561,554694829500000;7,173745647000033;50,812477780000052;0
245397;5;3;82;60;2019;7;15;3;3;5;3;0;1;0;0;0;0;1;373847,244197020310000;5629046,206154571800000;7,209822943000063;50,799408515000039;0
245399;5;3;66;44;2019;7;12;3;3;5;3;0;1;1;0;0;0;0;333885,980747800320000;5616844,959925184000000;6,648699481000051;50,679701157000068;0
245401;5;3;62;40;2019;7;11;3;3;5;2;0;1;1;0;0;0;0;357636,285822160540000;5632086,258303172900000;6,978745335000042;50,822974444000067;0
245403;5;3;62;28;2019;7;9;3;3;5;3;0;1;0;0;0;0;1;349484,237422368490000;5637107,584715420400000;6,861024520000058;50,866036795000070;0
245404;5;3;15;0;2019;7;8;3;3;4;6;0;1;0;0;0;0;0;357600,541269514710000;5645418,880928048900000;6,973043810000036;50,942786778000027;0
245405;5;3;15;0;2019;7;16;3;3;0;7;0;1;1;0;0;0;0;363227,912534193140000;5648009,416431561100000;7,052121585000066;50,967431323000028;0
245406;5;3;15;0;2019;7;19;3;3;5;3;0;1;1;0;0;0;0;359074,591832886450000;5651558,255459085100000;6,991633033000028;50,998323658000061;0
245407;5;3;15;0;2019;7;16;7;3;1;3;0;1;1;0;0;0;0;364652,181038597600000;5647663,830900641200000;7,072521950000066;50,964661797000076;1
245410;5;3;15;0;2019;7;20;3;2;6;6;0;1;0;1;0;0;0;354791,785806715490000;5653942,365948559700000;6,929685600000028;51,018683930000066;0
245411;5;3;15;0;2019;7;1;3;2;8;1;2;1;0;0;0;0;0;349106,027000001630000;5645909,122000003200000;6,852015574000063;50,945031742000026;0
245413;5;3;15;0;2019;7;10;3;3;3;6;0;1;1;0;0;0;1;354202,235046569260000;5646738,618457019300000;6,924176456000055;50,953797507000047;0
245414;5;3;15;0;2019;7;12;3;3;0;1;0;1;0;0;0;0;0;355270,276201932690000;5643057,805116990600000;6,940834385000073;50,920988047000037;0
245418;5;3;15;0;2019;7;16;7;3;6;4;0;1;0;1;0;0;0;355430,894338658080000;5645711,892447354300000;6,942065253000067;50,944880067000042;1
245420;5;3;82;12;2019;7;17;3;3;5;3;0;1;1;0;0;0;0;362467,625999999230000;5625932,976000001700000;7,049600579000071;50,768839023000055;0
245423;5;3;14;0;2019;7;9;3;3;0;1;0;1;0;0;0;0;0;365898,337285313760000;5621583,987682661000000;7,099807478000059;50,730553827000051;0
245424;5;9;11;0;2019;8;13;5;3;5;3;0;1;1;0;0;0;0;377726,499564464200000;5705358,311192106500000;7,238929470000073;51,486140133000049;0
245426;5;5;66;76;2019;7;14;4;3;5;3;0;1;1;0;0;0;0;392926,159038454290000;5792267,705812495200000;7,430786697000031;52,270349065000062;0
245427;5;5;66;24;2019;7;10;4;3;0;7;0;1;0;1;0;0;0;383677,138743541200000;5771507,019347112600000;7,302419779000047;52,081899815000043;0
245430;5;5;54;4;2019;7;16;4;2;5;7;0;1;1;0;0;0;0;363535,462147405370000;5770459,088918047000000;7,009075286000041;52,067885695000030;1
245431;5;5;54;8;2019;7;14;4;2;0;1;0;1;0;0;0;0;0;336986,152188292700000;5746100,047884479200000;6,633623229000023;51,841884665000066;0
245432;5;5;15;0;2019;7;19;4;2;5;3;0;1;1;0;0;0;0;407710,703044376340000;5761136,965901674700000;7,655838904000063;51,993218099000046;1
245433;5;5;62;16;2019;7;0;7;3;1;5;2;1;1;0;0;0;0;374387,798674819060000;5735088,269868586200000;7,180209894000029;51,752592484000047;0
245434;5;5;54;68;2019;7;11;7;3;5;7;0;1;0;1;0;0;0;350815,785057579170000;5766491,970263617100000;6,825374035000039;52,028964022000082;0
245435;5;9;13;0;2019;7;10;1;2;5;3;0;1;1;0;0;0;0;395717,028970227580000;5705777,122972395300000;7,497814198000071;51,493508678000069;0
245436;5;5;66;28;2019;7;10;7;3;0;5;0;1;1;0;0;0;0;411227,265655752270000;5792435,710893487600000;7,698870373000034;52,275118461000034;0
245438;5;5;66;92;2019;7;18;7;3;0;3;0;1;1;0;0;0;0;423735,005421695300000;5796908,641111113100000;7,881140781000056;52,317202144000078;0
245439;5;5;15;0;2019;7;16;4;2;5;7;0;1;1;0;0;0;1;406492,504428798330000;5757364,209548480800000;7,639129649000040;51,959103069000037;0
245445;5;3;34;2;2019;7;8;4;3;1;5;0;1;1;0;0;0;0;296236,927711870520000;5628993,110687352700000;6,109730495000065;50,776849250000055;0
245446;5;3;78;4;2019;7;13;4;3;6;6;0;1;0;1;0;0;0;368765,430720200760000;5650520,999176114800000;7,130033072000060;50,991292986000076;1
245447;5;3;62;40;2019;7;8;4;3;5;3;0;1;1;0;0;0;0;356549,204058524220000;5632200,698983293000000;6,963276753000059;50,823734627000078;0
245448;5;3;62;24;2019;7;18;4;3;0;1;0;1;0;0;0;0;0;343633,215863256720000;5644868,594504555700000;6,774618110000063;50,934223428000053;0
245449;5;3;16;0;2019;7;16;4;3;5;3;0;1;1;0;0;0;0;360153,340143931100000;5657291,229419469800000;7,004785276000064;51,050109145000079;0
245450;5;3;15;0;2019;7;12;4;3;0;1;0;1;0;0;0;0;0;363724,340853448030000;5639349,175566187100000;7,062424658000055;50,889715451000029;0
245452;5;3;15;0;2019;7;18;4;3;5;2;0;1;1;0;0;0;0;359139,120238542560000;5645449,614380281400000;6,994918097000038;50,943440935000069;0
245455;5;3;15;0;2019;7;17;4;3;5;2;0;1;1;0;0;0;0;355313,146000000650000;5642606,119000000900000;6,941623071000038;50,916939578000040;0
245456;5;3;15;0;2019;7;15;4;3;0;1;0;1;0;0;0;0;0;352852,829098519870000;5641479,745876237800000;6,907100509000031;50,906195193000030;0
245457;5;3;15;0;2019;7;8;4;3;5;2;0;1;1;0;0;0;0;356196,297320714220000;5644410,133361076900000;6,953467085000057;50,933372780000070;0
245458;5;3;14;0;2019;7;9;4;3;0;7;0;1;0;0;0;0;0;370652,347289055590000;5614108,029664568600000;7,169751404000067;50,664435214000036;0
245464;5;1;70;48;2019;7;21;4;3;5;3;1;1;1;0;0;0;0;336842,893839789550000;5725439,085307620500000;6,641238555000030;51,656231204000051;0
245465;5;1;58;28;2019;7;13;4;3;0;1;0;1;0;0;0;0;0;348763,319000000130000;5685135,275000002200000;6,830687468000065;51,297424645000035;1
245466;5;1;58;28;2019;7;12;4;2;0;5;0;1;0;0;0;0;0;349712,776824400760000;5684787,790393255700000;6,844442241000024;51,294553674000042;1
245471;5;1;14;0;2019;7;20;4;2;0;1;0;1;0;0;0;0;0;329705,669158820990000;5689014,060864264100000;6,555727807000039;51,326890495000043;0
245473;5;1;24;0;2019;7;14;4;3;1;3;0;1;1;0;0;0;0;378468,608349192890000;5682709,719385650000000;7,257363081000051;51,282740799000067;0
245474;5;1;24;0;2019;7;16;4;3;1;6;0;1;1;0;0;0;0;365801,989382604140000;5680644,116089733300000;7,076616763000061;51,261334044000080;0
245479;5;1;12;0;2019;7;9;4;3;0;2;0;1;0;0;1;0;0;344332,742000000550000;5704718,460000002800000;6,758603992000076;51,472186380000039;0
245484;5;7;74;32;2019;7;13;4;3;9;7;0;1;0;0;0;0;0;478439,490132979120000;5732446,481800744300000;8,687726345000044;51,742512459000068;0
245489;5;7;11;0;2019;7;2;4;3;3;7;2;1;0;0;0;0;0;463697,250940906820000;5766032,987333098400000;8,470677412000043;52,043718847000036;0
245490;5;7;11;0;2019;7;14;4;3;0;1;0;1;0;0;0;0;0;463888,055544346570000;5766117,614941498300000;8,473450424000021;52,044492156000047;0
245491;5;9;70;4;2019;7;7;4;2;0;1;0;1;0;0;0;0;0;456602,924559054900000;5655614,298311315500000;8,380866414000025;51,050421248000077;0
245493;5;9;66;24;2019;7;17;4;3;0;3;0;1;1;0;0;0;0;419468,849678507070000;5653709,043660011100000;7,851596541000049;51,029285395000045;0
245494;5;9;15;0;2019;7;19;4;3;1;5;0;1;1;0;0;0;0;419832,154936855660000;5725011,956915469800000;7,840710347000027;51,670359561000055;1
245495;5;9;78;24;2019;7;7;4;3;5;3;0;1;1;0;0;0;0;391336,995639143510000;5716920,832375446300000;7,431304064000074;51,592846748000056;0
245498;5;5;70;4;2019;7;11;3;3;0;5;0;1;1;0;0;0;0;424679,686833077110000;5734707,396764097700000;7,908699373000047;51,758190176000028;0
245499;5;5;66;76;2019;7;10;3;3;5;3;0;1;1;0;0;0;0;391535,000528848730000;5792437,273148100800000;7,410352600000067;52,271600332000048;0
245500;5;5;66;76;2019;7;10;3;3;5;3;0;1;1;0;0;0;0;391550,578857528980000;5792445,416025491400000;7,410578201000021;52,271676586000069;0
245501;5;5;66;8;2019;7;11;3;2;7;5;0;1;0;0;0;0;0;398727,895704384890000;5781879,754596347000000;7,518892110000024;52,178085455000030;0
245502;5;5;58;8;2019;7;15;3;3;0;1;0;1;0;0;0;0;0;382488,709011324680000;5759626,381924377800000;7,289165009000044;51,974878804000070;0
245503;5;5;54;20;2019;7;20;3;3;4;6;0;1;0;0;0;0;0;366042,410050736740000;5785936,414951115800000;7,039528304000044;52,207569099000068;0
245504;5;5;15;0;2019;7;15;3;3;5;3;0;1;1;0;0;0;0;407019,617000001480000;5757996,375000001900000;7,646627572000057;51,964873688000068;0
245505;5;5;15;0;2019;7;23;3;3;0;6;2;1;0;1;0;0;0;406147,631000000050000;5757030,432000000000000;7,634203223000043;51,956044816000031;0
245506;5;5;15;0;2019;7;14;3;3;0;7;0;1;0;0;0;0;0;404756,987201104870000;5757292,445348117500000;7,613899444000026;51,958163453000054;0
245507;5;5;15;0;2019;7;14;3;3;0;1;0;1;1;0;0;0;0;405253,685567147100000;5757277,629029903600000;7,621129864000068;51,958115134000082;0
245508;5;5;62;16;2019;7;20;3;2;1;5;1;1;1;0;0;0;0;377759,594872574320000;5737422,530549909900000;7,228211580000050;51,774316485000043;0
245509;5;5;62;32;2019;7;15;3;3;5;3;0;1;1;0;0;0;0;377865,172164920720000;5717452,050865734000000;7,236729033000074;51,594861540000068;0
245511;5;5;13;0;2019;7;15;3;3;3;6;0;1;1;0;0;0;0;368144,380400198510000;5708619,433104876400000;7,099780739000039;51,513294230000042;0
245514;5;3;58;8;2019;7;10;3;3;0;1;0;1;0;0;0;0;0;322511,452845203690000;5630742,403314387400000;6,481162883000025;50,801201496000033;0
245515;5;3;34;16;2019;7;19;3;3;3;2;0;1;1;0;0;0;0;294317,407901116650000;5634365,020726040000000;6,079532392000033;50,824417609000079;0
245517;5;3;34;2;2019;7;12;3;3;5;2;0;1;1;0;0;0;0;293827,587999999520000;5628941,648000001900000;6,075631389000023;50,775535710000042;0
245525;5;3;15;0;2019;7;8;3;3;5;3;0;1;0;0;0;0;1;355037,905000001190000;5645973,796000002000000;6,936370695000051;50,947135047000074;0
245526;5;3;15;0;2019;7;16;3;2;0;5;0;1;1;0;0;0;0;355269,040927269500000;5642800,627534765800000;6,940918872000054;50,918676531000074;0
245527;5;3;15;0;2019;7;23;3;2;0;1;2;1;0;0;0;0;0;351456,320000000300000;5641970,495999999300000;6,887052358000062;50,910247696000056;0
245535;5;1;13;0;2019;7;15;3;3;1;1;0;1;1;0;0;0;0;362010,055000000630000;5699771,891000000800000;7,014887746000056;51,432322136000039;0
245536;5;1;12;0;2019;7;16;3;3;5;3;0;1;0;0;0;0;1;344442,599000000390000;5700452,229000002100000;6,762060418000033;51,433884808000073;0
245537;5;1;12;0;2019;7;14;3;3;3;7;0;1;1;0;0;0;0;341140,369747900400000;5698473,484921660300000;6,715479889000051;51,415190205000044;0
245538;5;1;11;0;2019;7;9;3;3;5;3;0;1;1;0;0;0;0;347266,517450236720000;5673625,994561558600000;6,814144380000073;51,193607801000041;0
245539;5;1;11;0;2019;7;16;3;3;5;3;0;1;1;0;0;0;0;351790,454401723110000;5668792,152585499000000;6,880833564000056;51,151361785000063;0
245540;5;1;11;0;2019;7;7;3;2;0;1;0;1;0;0;0;0;0;346265,202134473250000;5676993,304281294300000;6,798382381000067;51,223596394000026;0
245541;5;1;11;0;2019;7;19;3;3;6;7;0;1;0;1;0;0;0;346243,430276398550000;5679032,157335750800000;6,797195843000054;51,241910627000038;0
245542;5;1;11;0;2019;7;16;3;3;0;5;0;1;1;0;0;0;0;345712,423000000420000;5678322,474000001300000;6,789900114000034;51,235390450000068;0
245545;5;7;74;24;2019;7;18;3;2;1;6;0;1;0;0;0;0;0;476480,938772629950000;5740389,685631431600000;8,658821807000038;51,813852130000043;0
245546;5;7;74;32;2019;7;18;3;3;0;7;0;1;0;0;0;0;0;484712,517727839760000;5729889,337765574500000;8,778693758000031;51,719726670000057;0
245547;5;7;70;4;2019;7;21;3;3;5;3;0;1;1;0;0;0;0;488486,364036666230000;5785174,560819841900000;8,831470587000069;52,216884568000069;0
245549;5;7;66;4;2019;7;13;3;3;1;5;0;1;0;0;0;0;1;482518,865389185030000;5751472,394736964300000;8,745848709000029;51,913719123000078;0
245550;5;9;74;40;2019;7;7;3;3;3;2;0;1;1;0;0;0;0;437576,547729283570000;5713356,362298943100000;8,099345879000055;51,567822860000035;0
245551;5;9;70;40;2019;7;16;3;2;4;2;0;1;1;0;0;0;0;429059,514000000430000;5631768,616000004100000;7,992609427000048;50,833278306000068;0
245554;5;9;13;0;2019;7;10;3;3;0;5;0;1;1;0;0;0;0;395934,608544756660000;5704976,642692979400000;7,501183255000058;51,486353523000048;0
245559;5;5;15;0;2019;7;16;2;3;1;6;0;1;1;0;0;0;0;405156,011317422610000;5757192,517854308700000;7,619732326000076;51,957333468000058;0
245560;5;5;15;0;2019;7;20;2;3;0;1;0;1;0;0;0;0;0;405885,088998821560000;5758355,051898812900000;7,630020753000053;51,967906717000062;0
245561;5;5;15;0;2019;7;16;2;3;5;2;0;1;1;0;0;0;0;402881,614646640610000;5756350,323235625400000;7,586881736000066;51,949370998000063;0
245562;5;5;62;8;2019;7;10;2;3;5;3;0;1;1;0;0;0;0;385543,752617255780000;5723820,778458412700000;7,345452797000064;51,653714828000034;0
245564;5;3;70;40;2019;7;20;2;2;0;1;0;1;0;0;0;0;0;309051,406339152720000;5669325,699231084400000;6,270108688000050;51,143493961000047;0
245569;5;3;34;2;2019;7;14;2;3;1;5;0;1;1;0;0;0;0;292840,673858121970000;5628900,774226360000000;6,061675528000023;50,774817020000057;0
245571;5;3;74;12;2019;7;19;2;2;4;6;0;1;1;0;0;0;0;397648,845052232970000;5649300,823488626600000;7,541775103000020;50,986185997000064;0
245572;5;3;62;28;2019;7;16;2;2;5;3;0;1;1;0;0;0;0;350426,180155702870000;5638470,617330892000000;6,873843125000064;50,878530155000078;0
245573;5;3;62;20;2019;7;13;2;3;0;7;0;1;0;1;0;0;0;345795,942317340520000;5631354,146792594300000;6,811071967000032;50,813363428000059;0
245574;5;3;62;36;2019;7;18;2;3;5;3;0;1;1;0;0;0;0;343606,743505917490000;5647723,711618304300000;6,773015569000052;50,959871724000038;0
245575;5;3;16;0;2019;7;17;2;3;0;1;0;1;0;0;0;0;0;360693,050102844830000;5658449,584457721600000;7,012034570000026;51,060650435000071;0
245577;5;3;15;0;2019;7;17;2;2;0;1;0;1;0;0;0;0;0;358761,828607173640000;5651860,567634088900000;6,987061097000037;51,000963838000075;0
245578;5;3;15;0;2019;7;15;2;2;0;1;0;1;0;0;0;0;0;355126,846725877370000;5645963,834646130000000;6,937639923000063;50,947067885000081;0
245579;5;3;15;0;2019;7;20;2;3;0;1;0;1;1;0;0;0;0;355416,612513137980000;5645180,694219546400000;6,942072934000066;50,940102722000063;0
245580;5;3;15;0;2019;7;11;2;3;6;6;0;1;0;1;0;0;0;355958,354150256140000;5644761,959479332000000;6,949944065000068;50,936475208000047;0
245581;5;3;14;0;2019;7;21;2;3;5;3;0;1;0;0;0;0;0;368396,345057443720000;5619384,790654385500000;7,135968145000049;50,711358390000044;0
245582;5;3;82;12;2019;7;14;2;2;1;5;0;1;1;0;0;0;0;353961,084647651760000;5626880,861408831600000;6,928671382000061;50,775278651000065;0
245583;5;3;14;0;2019;7;9;2;3;1;5;0;1;1;0;0;0;0;366026,365974781100000;5621758,638628622500000;7,101557086000071;50,732153128000050;0
245584;5;1;70;48;2019;7;19;2;3;6;4;0;1;0;1;0;0;0;335256,502338069490000;5725637,665121935300000;6,618231778000052;51,657552523000049;0
245585;5;1;58;28;2019;7;17;2;2;5;2;0;1;1;0;0;0;0;349122,530173102390000;5689433,215679209700000;6,834017246000030;51,336139459000037;0
245586;5;1;58;28;2019;7;9;2;2;5;2;0;1;1;0;0;0;0;350686,494626711120000;5684554,892785809900000;6,858495097000059;51,292717078000067;0
245587;5;1;54;8;2019;7;16;2;3;1;2;0;1;1;0;0;0;0;310142,536304282960000;5746075,117012770800000;6,244415884000034;51,833181283000044;0
245588;5;1;54;44;2019;7;8;2;3;0;7;0;1;0;0;0;0;0;320832,709154211920000;5739292,736293695900000;6,402900607000049;51,775792967000029;0
245590;5;1;66;32;2019;7;14;2;3;0;1;0;1;0;0;0;0;0;318874,599630100650000;5681923,768611621100000;6,404030102000036;51,259854150000081;0
245591;5;1;16;0;2019;7;15;2;3;5;3;0;1;0;0;0;0;0;321245,928954804320000;5671529,653266618000000;6,443160364000050;51,167230226000072;0
245592;5;1;16;0;2019;7;10;2;3;0;1;0;1;0;0;0;0;1;318573,469006200320000;5666933,740510933100000;6,407291660000055;51,125103569000032;0
245593;5;1;14;0;2019;7;15;2;3;5;3;0;1;1;0;0;0;0;334423,171219679530000;5692054,933558832900000;6,621961588000033;51,355603269000028;0
245595;5;1;22;0;2019;7;22;2;3;0;3;2;1;1;0;0;0;0;365419,610000000340000;5673966,769999999600000;7,073647811000058;51,201234264000050;0
245596;5;1;24;0;2019;7;12;2;3;6;7;0;1;0;1;0;0;0;374385,359872104600000;5681477,472774701200000;7,199277128000063;51,270780020000075;0
245605;5;1;12;0;2019;7;10;2;3;0;5;0;1;1;0;0;0;0;345159,886254299430000;5700989,480460437000000;6,772136403000047;51,438908497000057;0
245606;5;1;11;0;2019;7;18;2;2;4;6;0;1;1;0;0;0;0;350571,446065367200000;5677264,876404283600000;6,859891565000055;51,227180191000059;0
245608;5;1;11;0;2019;7;12;2;2;1;5;0;1;1;0;0;0;0;345505,290653716770000;5677580,074050277500000;6,787255532000074;51,228663625000081;0
245611;5;9;78;16;2019;7;17;2;2;5;3;0;1;1;0;0;0;0;404272,120618065820000;5706321,218921382000000;7,620861711000032;51,499913011000046;0
