OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
25197;5220113500300976681;5;1;11;0;2022;1;17;5;3;5;3;2;0;1;1;0;0;0;0;343333,828207574028056;5675235,386673370376229;6,757204630000050;51,207004081000001
25200;5220120501314838271;5;1;12;0;2022;1;14;5;3;5;3;0;0;1;1;0;0;0;0;346187,738999745983165;5700282,155999190174043;6,787220644000060;51,432833114000097
25208;5220118317210552012;5;9;78;20;2022;1;7;3;3;5;3;2;1;1;0;0;0;1;0;407768,067999980004970;5714905,585999639704823;7,668963015000030;51,577661268999996
25209;5220112701120573555;5;5;62;32;2022;1;22;4;2;0;7;2;0;1;0;0;0;0;0;375598,431789058027789;5714971,735225649550557;7,204899894000050;51,572074489000002
25211;5220119702100870583;5;5;15;0;2022;1;20;4;3;5;3;2;1;1;1;0;0;0;0;405404,312999979010783;5756016,686999659985304;7,623668405000050;51,946806885000100
25212;5220111516500391236;5;1;58;16;2022;1;7;3;3;5;2;1;0;1;1;0;0;0;0;359018,341387025022414;5670409,385423219762743;6,983477049000040;51,167721545000099
25215;5220121609108045630;5;3;58;8;2022;1;18;6;3;5;6;2;0;1;1;0;0;0;0;323287,237940539023839;5631113,115156319923699;6,491982787000040;50,804769125000099
25217;5220110501328079021;5;1;12;0;2022;1;16;2;3;6;1;1;1;1;0;1;0;0;0;341154,950331142987125;5692922,003108140081167;6,718173048000040;51,365315601000098
25219;5220108503400891124;5;1;22;0;2022;1;21;7;3;0;3;2;1;1;1;0;0;0;0;365867,686595012026373;5671663,174324519932270;7,080918015000070;51,180636876000101
25233;5220107500100991223;5;1;11;0;2022;1;12;6;2;5;3;0;0;1;1;0;0;0;0;341398,378999702981673;5679959,073999060317874;6,727429925000020;51,248912642999997
25237;5220114301102880481;5;9;13;0;2022;1;13;6;3;5;3;0;0;1;1;0;0;0;0;396497,340361004986335;5705098,164050569757819;7,509249495000060;51,487549121000001
25242;5220115500200995430;5;1;11;0;2022;1;14;7;3;5;3;0;0;1;1;0;0;0;0;354228,605603052012157;5680874,918855629861355;6,910761635000030;51,260566292000100
25243;5220110506100396001;5;1;16;0;2022;1;7;2;3;0;5;1;1;1;1;0;0;0;0;321755,338540713011753;5671686,755397190339863;6,450361184000030;51,168800482999998
25255;5220110405232082020;5;7;54;32;2022;1;5;2;3;5;2;2;1;1;1;0;0;0;0;459993,468000000983011;5738233,387999660335481;8,419906454000060;51,793528277000100
25256;5220112502401190528;5;1;17;0;2022;1;19;4;3;5;3;2;0;1;1;0;0;0;0;353182,644999796990305;5699330,779999329708517;6,888170086000060;51,426140005999997
25258;5220119609132889795;5;3;58;32;2022;1;21;4;3;5;3;2;1;1;1;0;0;0;0;314192,871023606974632;5632660,338145909830928;6,362269121000050;50,815823487000003
25261;5220118301302384956;5;9;13;0;2022;1;6;3;3;0;4;2;1;1;0;1;0;0;0;396483,716408692009281;5708267,290743050165474;7,508123307000060;51,516032880000097
25262;5220112705000091822;5;5;54;16;2022;1;7;4;3;5;3;2;1;1;1;0;0;0;0;362663,468999855977017;5758202,297999469563365;7,001277045000050;51,957537393999999
25263;5220108701920998320;5;5;62;28;2022;1;5;7;2;0;1;2;2;1;0;0;0;0;0;379515,384999923990108;5722440,546999580226839;7,258826088000030;51,640050492999997
25268;5220110609140785729;5;3;58;8;2022;1;14;2;3;5;3;0;0;1;1;0;0;0;0;323532,347313384001609;5634835,033873249776661;6,493667440000020;50,838282180000100
25280;5220118702100642873;5;5;15;0;2022;1;7;3;3;5;3;2;1;1;1;0;0;0;0;403998,657936275005341;5761396,214747220277786;7,601718745000030;51,994919025000101
25286;5220121515111758072;5;1;54;8;2022;1;4;6;2;0;7;2;2;1;0;0;0;0;0;308940,074337938975077;5746428,252423140220344;6,226790437000030;51,835942733000103
25289;5220110601100887224;5;3;15;0;2022;1;15;2;3;3;6;0;1;1;0;0;0;0;1;355187,925999808008783;5644093,257999359630048;6,939252300000020;50,930272788000103
25290;5220107702100976673;5;5;15;0;2022;1;19;6;3;5;2;2;1;1;1;0;0;0;0;403685,045521062973421;5755654,834400120191276;7,598763097000070;51,943259404000102
25298;5220121508000140831;5;1;19;0;2022;1;9;6;3;3;6;0;1;1;0;0;0;0;1;350290,179253447975498;5709114,141985540278256;6,842451805000050;51,513290826000102
25299;5220110709700576376;5;5;66;56;2022;1;15;2;2;5;3;0;0;1;1;0;0;0;0;417179,096660107024945;5796787,478131799958646;7,785013509000070;52,315163111000103
25300;5220114711211091792;5;5;70;40;2022;1;12;6;3;5;3;0;1;1;1;0;0;0;0;419729,390380890981760;5744301,065110350027680;7,834769666000060;51,843743898000099
25302;5220117405108882022;5;7;54;8;2022;1;17;2;3;5;3;2;1;1;1;0;0;0;0;461294,187000001023989;5754462,607999670319259;8,436946887000030;51,939532347000103
25307;5220116514120085744;5;1;66;16;2022;1;10;1;3;5;3;0;0;1;1;0;0;0;0;308773,610999297001399;5690695,385997029952705;6,254732892000050;51,335340408000000
25309;5220121317250718832;5;9;78;32;2022;1;14;6;3;5;3;0;1;1;1;0;0;0;0;394315,752632089017425;5728229,223003840073943;7,470873652000020;51,695056735000001
25312;5220113700000548338;5;5;13;0;2022;1;15;5;3;3;6;1;0;1;0;0;0;0;1;368886,247875933011528;5707064,342956099659204;7,111043949000020;51,499491560000102
25315;5220112514219846149;5;1;66;36;2022;1;14;4;3;5;3;0;0;1;1;0;0;0;0;327620,512999559985474;5679738,335998520255089;6,530304873000030;51,242932205999999
25319;5220106701120385414;5;5;62;32;2022;1;20;5;3;5;3;2;0;1;1;0;0;0;0;376164,358887384994887;5715343,761171859689057;7,212930724000050;51,575542564000003
25321;5220117601500076465;5;3;15;0;2022;1;10;2;3;3;6;0;1;1;1;0;0;0;0;357911,170399243012071;5644611,175895850174129;6,977777453000040;50,935604580000103
25322;5220118610111175534;5;3;70;16;2022;1;5;3;3;5;3;2;0;1;1;0;0;0;0;297235,710438859008718;5657126,262209540233016;6,108255741000050;51,029870072999998
25326;5220120411224837774;5;7;74;24;2022;1;8;5;3;5;2;1;1;1;1;0;0;0;0;476578,957862294977531;5741201,823104539886117;8,660188767000021;51,821158240000003
25335;5220113302100385272;5;9;14;0;2022;1;9;5;3;5;3;0;0;1;1;0;0;0;0;393346,741999958001543;5692490,458999619819224;7,467685041000040;51,373637938000101
25338;5220120600110734774;5;3;14;0;2022;1;20;5;3;5;3;2;0;1;1;0;0;0;0;364710,155999862996396;5623514,788999459706247;7,082272349000050;50,747632098000103
25340;5220111301301873373;5;9;78;24;2022;1;7;3;3;5;3;2;2;1;1;0;0;0;0;397538,787999965017661;5720808,544999640434980;7,519665683000030;51,628953799000001
25341;5220118709300912389;5;5;66;84;2022;1;13;3;3;5;3;0;0;1;0;0;0;0;0;386133,580172354006208;5778956,452727519907057;7,335759960000080;52,149358495999998
25343;5220114600130069526;5;3;82;8;2022;1;17;6;3;5;2;2;1;1;1;0;0;0;0;379972,602602817991283;5613052,020784130319953;7,301909813000070;50,656938681000000
25344;5220109505200086042;5;1;14;0;2022;1;14;1;2;0;1;0;1;1;0;0;0;0;0;330203,050999590021092;5690124,162998639978468;6,562330798000060;51,337012177000098
25367;5220116500300779203;5;1;11;0;2022;1;12;1;3;5;2;0;0;1;1;0;0;0;0;350381,250999775016680;5670044,369999280199409;6,860178457000070;51,162247520999998
25372;5220114602400873750;5;3;62;32;2022;1;9;6;3;5;2;0;0;1;1;0;0;0;0;338904,083999675989617;5643152,031999009661376;6,708129149000060;50,917497906999998
25375;5220110404101833574;5;7;66;64;2022;1;12;2;3;1;6;0;0;1;1;0;0;0;0;489281,242061039025430;5739950,705953329801559;8,844521229000071;51,810297256000098
25379;5220115700000057809;5;5;13;0;2022;1;16;7;3;0;7;1;0;1;0;0;0;0;0;367629,275929203024134;5708663,280619289726019;7,092345334000070;51,513567825000102
25383;5220118601200293567;5;3;15;0;2022;1;19;3;3;0;5;2;0;1;1;0;0;0;0;353241,278553934011143;5643497,535141159780324;6,911809883000050;50,924427250000100
25388;5220111705000487244;5;5;54;8;2022;1;7;3;3;5;3;1;1;1;0;0;0;0;1;335248,266999654006213;5745986,487998800352216;6,608473046000030;51,840354511000001
25404;5220112410210145158;5;7;70;20;2022;1;5;4;3;3;2;2;0;1;1;0;0;0;0;474250,896000000007916;5795556,361999689601362;8,622312056000061;52,309739245999999
25407;5220115711121787268;5;5;70;36;2022;1;4;7;3;0;1;2;1;1;0;0;0;0;0;432699,919312572979834;5759269,452464640140533;8,020096266000049;51,980020642000099
25409;5220108711213102946;5;5;70;4;2022;1;18;7;2;2;2;2;1;1;1;0;0;0;0;423878,542834790016059;5734743,118097649887204;7,897086244000040;51,758402973999999
25417;5220112602900086344;5;3;62;40;2022;1;9;4;3;4;2;0;0;1;1;0;0;0;0;357756,622999824001454;5630357,738999390043318;6,981122828000030;50,807469476999998
25418;5220108601400390213;5;3;15;0;2022;1;14;7;3;0;1;0;0;1;0;0;0;0;0;356871,507202273991425;5654602,133615230210125;6,959056652000070;51,025134542000004
25423;5220120514114190209;5;1;66;24;2022;1;18;5;3;0;3;2;1;1;1;0;0;0;0;309589,936999303987250;5676648,928997170180082;6,273919326000050;51,209450966000098
25428;5220112410110392696;5;7;70;24;2022;1;16;4;3;0;7;0;0;1;0;0;0;0;0;493220,069117264996748;5791830,841830560006201;8,900625845000040;52,276806903000100
25430;5220119500200295519;5;1;11;0;2022;1;20;4;3;5;2;2;0;1;1;0;0;0;0;347546,469999753986485;5677797,918999220244586;6,816374638000070;51,231169968000103
25437;5220113706000896664;5;5;58;20;2022;1;15;5;3;3;2;0;0;1;0;0;0;0;1;390477,570693130022846;5759624,392886290326715;7,405424208000060;51,976492829000101
25452;5220110705000991842;5;5;54;12;2022;1;7;2;3;0;1;2;2;1;0;0;0;0;0;352390,279999795020558;5745064,075999310240149;6,857500412000040;51,836861126000002
25464;5220113601500186851;5;3;15;0;2022;1;6;5;3;5;3;1;0;1;1;0;0;0;0;358112,731999827024993;5645260,556999400258064;6,980391302000040;50,941490197000100
25470;5220119500200595430;5;1;11;0;2022;1;23;4;3;0;7;2;1;1;1;0;0;0;0;345198,937192539975513;5679123,868812100030482;6,782204177000040;51,242452223999997
25472;5220110601300186401;5;3;15;0;2022;1;10;2;2;0;1;0;0;1;0;0;0;0;0;354488,411999802978244;5645768,776999349705875;6,928635677000050;50,945154162000101
25473;5220107610121169713;5;3;70;12;2022;1;12;6;3;8;1;0;1;1;0;0;0;0;0;299558,531027278979309;5651599,891738279722631;6,144390009000060;50,981050680000102
25480;5220120601920090420;5;3;82;56;2022;1;15;5;3;5;3;0;1;1;1;0;0;0;0;372983,122549484018236;5627644,388828800059855;7,198051712000050;50,786619698999999
25482;5220118601700076570;5;3;16;0;2022;1;11;3;2;0;1;0;1;1;0;0;0;0;0;359267,149018059018999;5654765,858924640342593;6,993131175000030;51,027197397000101
25484;5220114500100870374;5;1;11;0;2022;1;13;6;3;3;7;0;1;1;0;0;0;0;0;346520,062300872988999;5676101,328432929702103;6,802411145000060;51,215650089000100
25487;5220108405108496895;5;7;54;8;2022;1;19;7;3;0;3;2;1;1;1;0;0;0;0;457598,031000000017229;5749128,837999669834971;8,383838903000029;51,891309321000101
25505;5220112609108078426;5;3;58;8;2022;1;16;4;3;5;2;0;0;1;1;0;0;0;0;323018,179985912982374;5629225,379213639535010;6,489077548000070;50,787727267000001
25515;5220108502409778351;5;1;17;0;2022;1;9;7;3;0;7;0;2;1;0;0;0;0;0;349732,662999772001058;5700412,188999259844422;6,838124103000040;51,434952727999999
25516;5220119608100969726;5;3;34;2;2022;1;7;4;3;3;2;2;0;1;1;0;0;0;0;295220,164067031000741;5630300,677779509685934;6,094599705000060;50,788234801000002
25520;5220120508000085954;5;1;19;0;2022;1;20;5;3;5;3;2;1;1;1;0;0;0;0;349651,359999774023890;5710718,142999259755015;6,832568159000060;51,527533560000101
25521;5220117702100972436;5;5;15;0;2022;1;13;2;3;5;3;0;0;1;1;0;0;0;0;404505,947023065993562;5755540,786987660452724;7,610733836000070;51,942375810999998
25541;5220115301301567124;5;9;78;24;2022;1;16;7;3;4;2;0;0;1;1;0;0;0;0;400136,857999972009566;5720678,375999639742076;7,557226096000020;51,628250901999998
25543;5220116709800568098;5;5;66;32;2022;1;17;1;3;5;3;2;1;1;1;0;0;0;0;413590,488999987021089;5776926,164999670349061;7,737456449000040;52,136088182999998
25546;5220108518100191485;5;1;70;48;2022;1;2;7;3;0;1;2;2;1;0;0;0;0;0;333892,827422748028766;5728189,798666509799659;6,597321824000060;51,680078460000097
25556;5220121410210446722;5;7;70;20;2022;1;17;6;2;8;1;2;1;1;0;0;0;0;0;470423,735114261973649;5795068,408415500074625;8,566219758000051;52,305159611000100
25557;5220115317210089242;5;9;78;20;2022;1;15;7;3;5;3;0;0;1;1;0;0;0;0;406231,880999978980981;5715300,642999639734626;7,646694780000080;51,580959006999997
25563;5220120404101887357;5;7;66;16;2022;1;18;5;3;5;2;2;0;1;1;0;0;0;0;506103,597994112002198;5754399,865010599605739;9,088790130000060;51,940281108000100
25575;5220111303100025930;5;9;15;0;2022;1;13;3;3;0;1;0;2;1;0;0;0;0;0;417788,473999989975709;5726310,967999650165439;7,810858067000030;51,681741687000098
25587;5220115600110186337;5;3;14;0;2022;1;15;7;3;0;1;0;1;1;0;0;0;0;0;364882,769999862008262;5620246,820999460294843;7,085915522000050;50,718300169000003
25588;5220110508000340951;5;1;19;0;2022;1;5;2;3;0;7;2;2;1;0;0;0;0;0;351843,090008859988302;5706226,140152989886701;6,866027667000030;51,487750090000098
25594;5220108609220789825;5;3;58;20;2022;1;11;7;3;0;1;0;1;1;0;0;0;0;0;314532,713094495993573;5636007,822437089867890;6,365394700000020;50,846003701000001
25600;5220110501323163720;5;1;12;0;2022;1;11;2;3;5;2;0;2;1;1;0;0;0;0;344157,572999729018193;5693816,908999130129814;6,760878005000050;51,374188172000103
25603;5220112711411503042;5;5;70;28;2022;1;14;4;3;0;3;0;1;1;1;0;0;0;0;441128,772897691000253;5741986,465146089904010;8,145758794000070;51,825601891000098
25611;5220118702100974121;5;5;15;0;2022;1;14;3;3;0;2;0;0;1;1;0;0;0;0;405973,714940238976851;5751708,280451619997621;7,633127563000070;51,908177281000100
25614;5220110303200690435;5;9;15;0;2022;1;8;2;3;5;3;0;1;1;1;0;0;0;0;412897,614301248977426;5727660,639087719842792;7,739795665000030;51,693136918999997
25621;5220117503400455598;5;1;22;0;2022;1;17;2;3;0;6;2;0;1;1;0;0;0;0;361251,314524925022852;5667807,901318900287151;7,016398672000040;51,144888407000103
25622;5220118601100476532;5;3;15;0;2022;1;15;3;3;0;5;0;0;1;1;0;0;0;0;355329,754999807977583;5644072,077999359928071;6,941277610000040;50,930118037000099
25628;5220110410110887106;5;7;70;24;2022;1;17;2;3;3;2;2;0;1;1;0;0;0;0;494219,969024423975497;5795227,158768280409276;8,915223191000051;52,307352916000099
25631;5220119700000576559;5;5;13;0;2022;1;7;4;3;5;2;2;0;1;1;0;0;0;0;368606,827999882982112;5709626,828999510034919;7,106065736000060;51,522455218000097
25632;5220115513320986830;5;1;62;4;2022;1;13;7;3;0;1;0;0;1;0;0;0;0;0;348587,850999761023559;5662703,859999249689281;6,837632883000030;51,095814734999998
25636;5220118601700893362;5;3;16;0;2022;1;20;3;3;0;5;2;0;1;1;0;0;0;0;361886,130560396995861;5660024,813219839707017;7,028447903000030;51,075095365999999
25638;5220114411232577875;5;7;74;32;2022;1;6;6;2;5;3;2;1;1;1;0;0;0;0;479174,742000000027474;5737801,929999659769237;8,698054187000031;51,790692133999997
25641;5220111711313276733;5;5;70;8;2022;1;14;3;3;5;2;0;0;1;1;0;0;0;0;434219,007858872995712;5735171,044856489636004;8,046802749000051;51,763560207000097
25644;5220114709110942542;5;5;66;64;2022;1;15;6;3;5;3;0;0;1;1;0;0;0;0;395728,863999964029063;5772761,973999650217593;7,477844117000070;52,095580122000101
25647;5220117513120191293;5;1;62;20;2022;1;17;2;2;5;3;2;1;1;1;0;0;0;0;330636,742999593028799;5671108,471998680382967;6,577549586000030;51,166303853999999
25661;5220112706100703140;5;5;58;16;2022;1;7;4;3;5;3;2;0;1;1;0;0;0;0;382275,405256572004873;5743082,053769550286233;7,291711424000030;51,826148156999999
25665;5220111405148390751;5;7;54;48;2022;1;14;3;3;5;3;0;1;1;1;0;0;0;0;442525,548026516975369;5766678,623786910437047;8,161897928000030;52,047732254000003
25670;5220113603228515370;5;3;66;28;2022;1;14;5;3;5;2;0;1;1;1;0;0;0;0;334611,990725616982672;5606672,598305339924991;6,663504817000050;50,588503480000000
25677;5220106702100874772;5;5;15;0;2022;1;9;5;3;5;3;0;1;1;1;0;0;0;0;408145,238999981025700;5761316,038999659940600;7,662117916000060;51,994899743000097
25678;5220108404101764097;5;7;66;20;2022;1;10;7;3;0;1;0;1;1;0;0;0;0;0;489412,268204614985734;5752633,601099729537964;8,846032934000050;51,924333312000002
25695;5220120303100877974;5;9;15;0;2022;1;18;5;2;5;3;2;1;1;1;0;0;0;0;421370,228999991028104;5727290,992999649606645;7,862434006000060;51,691064742999998
25702;5220121514122085955;5;1;66;4;2022;1;7;6;2;5;3;2;2;1;1;0;0;0;0;304841,565475423005410;5686875,601812539622188;6,200446272000020;51,299698114000101
25703;5220114709700472667;5;5;66;56;2022;1;15;6;3;5;2;0;0;1;1;0;0;0;0;415866,549999987997580;5797610,003999680280685;7,765557469000040;52,322356703000104
25707;5220117711215891792;5;5;70;4;2022;1;7;2;3;5;3;0;1;1;1;0;0;0;0;421986,418999990972225;5735047,994999649934471;7,869608753000020;51,760883299000099
25717;5220112516500295738;5;1;58;8;2022;1;22;4;3;6;6;2;0;1;0;1;0;0;0;359229,145753870019689;5671096,220207120291889;6,986221361000050;51,173945828999997
25723;5220118601600786500;5;3;15;0;2022;1;11;3;3;5;3;0;0;1;1;0;0;0;0;366463,429999870015308;5640385,398999479599297;7,100967250000050;50,899668460000001
25733;5220117601100286405;5;3;15;0;2022;1;16;2;3;0;1;1;1;1;0;0;0;0;0;355289,503999807988293;5645352,730999359861016;6,940196647000050;50,941616892000098
25735;5220113406130031913;5;7;58;8;2022;1;21;5;3;0;1;2;2;1;0;0;0;0;0;469757,398000000976026;5777144,348999680019915;8,558049983000050;52,143979832000099
25739;5220111514110995888;5;1;66;32;2022;1;14;3;3;5;2;0;0;1;1;0;0;0;0;317509,067002878990024;5681469,587837499566376;6,384712126000070;51,255338944000101
25742;5220110505200781649;5;1;14;0;2022;1;15;2;3;1;5;0;0;1;1;0;0;0;0;334156,732999634987209;5691086,214998809620738;6,618589973000040;51,346822421000098
25743;5220116601300590916;5;3;15;0;2022;1;15;1;2;0;7;0;0;1;0;0;0;0;0;355233,925999808008783;5646654,983999360352755;6,938888412000040;50,953305974999999
25744;5220117702100976680;5;5;15;0;2022;1;16;2;3;0;1;1;1;1;0;0;0;0;0;407223,713719316991046;5757956,038747600279748;7,649608299000020;51,964545224000098
25749;5220120702100620364;5;5;15;0;2022;1;11;5;3;0;4;0;0;1;0;1;0;0;0;405482,677103304013144;5756377,709679350256920;7,624708944000080;51,950065238000001
25754;5220110405236090681;5;7;54;36;2022;1;8;2;3;5;3;0;1;1;1;0;0;0;0;474962,848999999987427;5750271,766999670304358;8,636084069000050;51,902635928999999
25761;5220117701400787645;5;5;12;0;2022;1;6;2;3;5;3;2;1;1;1;0;0;0;0;353959,171999803977087;5710267,410999340005219;6,894810836000030;51,524613961000099
25762;5220118701910147459;5;5;62;8;2022;1;7;3;2;5;3;0;1;1;1;0;0;0;0;386542,551694636989851;5724068,882009279914200;7,359804244000030;51,656147211000103
25763;5220113503100495500;5;1;24;0;2022;1;6;5;3;5;3;2;1;1;1;0;0;0;0;368235,670999881986063;5683388,267999510280788;7,110465122000050;51,286563964999999
25769;5220115601500593415;5;3;15;0;2022;1;21;7;2;4;2;2;0;1;1;0;0;0;0;359580,370292872015852;5650596,945272060111165;6,999207980000050;50,989807992000102
25773;5220116301101880426;5;9;13;0;2022;1;15;1;3;5;3;0;0;1;1;0;0;0;0;392803,720437035022769;5708239,860485539771616;7,455115931000020;51,515099989000099
25774;5220106711413202810;5;5;70;28;2022;1;5;5;3;5;3;2;1;1;1;0;0;0;0;441112,962386525003240;5743120,198321670293808;8,145336490000030;51,835792733000098
25775;5220120601600893340;5;3;15;0;2022;1;6;5;3;2;6;2;0;1;1;0;0;0;0;360872,544197574025020;5644281,170035799965262;7,020022815000060;50,933360780000001
25780;5220111702100668314;5;5;15;0;2022;1;15;3;3;3;6;0;0;1;1;0;0;0;0;406508,303999978990760;5757239,883999659679830;7,639393355000040;51,957988227000001
25786;5220107601400025840;5;3;15;0;2022;1;19;6;3;5;2;2;1;1;1;0;0;0;0;351742,674999785027467;5655292,615999300032854;6,885691947000050;51,030039664000100
25787;5220117500200678872;5;1;11;0;2022;1;18;2;3;0;1;2;1;1;0;0;0;0;0;346308,714242049027234;5677697,837129609659314;6,798702895000080;51,229938695999998
25790;5220113709500738806;5;5;66;16;2022;1;7;5;3;0;3;1;1;1;1;0;0;0;0;404594,580707205983344;5794337,776565490290523;7,601148003000050;52,291102948999999
25793;5220111608200071725;5;3;34;2;2022;1;10;3;3;4;3;0;0;1;1;0;0;0;0;297478,827527893008664;5629665,192605639807880;6,126952311000030;50,783320504000102
25795;5220111300200689319;5;9;11;0;2022;1;18;3;3;0;1;2;0;1;0;0;0;0;0;372263,235282639972866;5704787,836791129782796;7,160492661000030;51,479805603000003
25798;5220116602800089839;5;3;62;12;2022;1;18;1;3;0;1;2;0;1;0;0;0;0;0;351849,844999782973900;5631027,429999309591949;6,897075999000040;50,812007440999999
25807;5220114601300087235;5;3;15;0;2022;1;23;6;3;0;1;2;0;1;0;0;0;0;0;353923,738999800989404;5646744,670999339781702;6,920211678000040;50,953781380000102
25810;5220112601100223899;5;3;15;0;2022;1;15;4;3;0;1;0;1;1;0;0;0;0;0;355287,606999807001557;5644179,759999359957874;6,940635489000040;50,931075180000100
25821;5220112313130868896;5;9;58;44;2022;1;6;4;3;6;6;2;0;1;0;1;0;0;0;430642,674621717014816;5687046,290554259903729;8,004476387000070;51,330473396999999
