OID_;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
177769;5230602702100072400;5;5;15;0;2023;6;21;6;3;1;1;1;0;1;1;0;0;0;0;407147,742499999701977;5756608,508899999782443;7,648867071000041;51,952420242000073;1
177770;5230602702100069102;5;5;15;0;2023;6;15;6;3;4;2;0;0;1;1;0;0;0;0;405967,718700000084937;5758597,483999999240041;7,631156777000058;51,970099787000038;1
177771;5230602701800785656;5;5;62;4;2023;6;13;6;3;1;5;0;0;1;1;0;0;0;0;384371,107499999925494;5711291,941899999976158;7,332638716000076;51,540868697000064;1
177772;5230602701400399774;5;5;12;0;2023;6;14;6;3;0;7;0;0;1;0;0;0;0;1;358051,998599999584258;5708431,501099999994040;6,954507583000066;51,509160084000030;1
177773;5230602608200877527;5;3;34;2;2023;6;18;6;2;0;2;0;0;1;1;0;0;0;0;295816,190499999560416;5628100,468399999663234;6,104266150000058;50,768684162000056;1
177775;5230602607300815196;5;3;82;36;2023;6;15;6;3;0;1;0;0;1;0;0;0;0;0;387500,331199999898672;5640316,347599999979138;7,400019420000035;50,903530021000051;1
177779;5230602602800685807;5;3;62;12;2023;6;16;6;3;0;1;0;0;1;0;0;0;0;0;351876,313299999572337;5632409,036299999803305;6,896893593000073;50,824430319000044;1
177782;5230602601500098993;5;3;15;0;2023;6;7;6;3;0;6;0;0;1;0;0;0;1;0;357601,184700000099838;5644748,260800000280142;6,973315083000045;50,936760100000072;1
177783;5230602601200426410;5;3;15;0;2023;6;18;6;3;0;5;0;0;1;0;0;0;0;1;355468,407800000160933;5641889,634400000795722;6,944114188000071;50,910539553000035;1
177785;5230602601100393376;5;3;15;0;2023;6;16;6;3;1;5;0;0;1;1;0;0;0;0;355246,354500000365078;5642065,085100000724196;6,940888178000023;50,912060655000062;1
177786;5230602600310099942;5;3;14;0;2023;6;9;6;3;5;3;0;0;1;1;0;0;0;0;362885,879499999806285;5618863,722799999639392;7,058158406000075;50,705401488000064;1
177789;5230602518200978015;5;1;70;24;2023;6;20;6;3;0;1;0;0;1;0;0;0;0;0;336571,822800000198185;5702207,252000000327826;6,648116718000040;51,447436943000071;1
177790;5230602516800691362;5;1;58;20;2023;6;7;6;3;5;3;0;0;1;1;0;0;0;0;353871,831299999728799;5664559,664100000634789;6,912289138000062;51,113862538000035;1
177792;5230602515212986221;5;1;54;64;2023;6;11;6;3;0;3;0;0;1;1;0;0;0;0;302651,174399999901652;5720296,249800000339746;6,150428539000075;51,599085618000061;1
177795;5230602513210995672;5;1;62;24;2023;6;16;6;2;6;1;0;0;1;0;1;0;0;0;338975,364799999631941;5671103,958100000396371;6,696715304000065;51,168671451000080;1
177798;5230602506100978040;5;1;16;0;2023;6;7;6;3;4;6;0;0;1;1;0;0;0;0;321506,655000000260770;5668700,976399999111891;6,448288598000033;51,141900700000065;1
177799;5230602505200978020;5;1;14;0;2023;6;18;6;2;1;5;0;0;1;1;0;0;0;0;330860,911899999715388;5691853,047599999234080;6,570944733000033;51,352740350000033;1
177800;5230602505100978022;5;1;14;0;2023;6;17;6;3;1;5;0;0;1;1;0;0;0;0;331830,685200000181794;5686550,530099999159575;6,587361268000052;51,305390330000080;1
177801;5230602503100978024;5;1;24;0;2023;6;16;6;3;1;7;0;0;1;1;0;0;0;0;370671,912999999709427;5680920,846300000324845;7,146274586000061;51,264946772000030;1
177802;5230602502339881138;5;1;13;0;2023;6;12;6;3;5;2;0;0;1;1;0;0;0;0;365776,205000000074506;5706334,911000000312924;7,066542133000041;51,492206503000034;1
177810;5230602500200056863;5;1;11;0;2023;6;17;6;3;0;1;0;0;1;0;0;0;0;0;345765,322300000116229;5679420,247899999842048;6,790184478000072;51,245268728000042;1
177812;5230602411132986240;5;7;74;32;2023;6;16;6;3;0;3;0;0;1;1;0;0;0;0;484187,164800000376999;5731003,945499999448657;8,771038035000061;51,729733885000030;1
177817;5230602317130978017;5;9;78;12;2023;6;18;6;2;0;1;0;0;1;0;0;0;0;0;419378,957200000062585;5704323,707800000905991;7,838907540000037;51,484312453000030;1
177819;5230602303100594470;5;9;15;0;2023;6;13;6;3;5;3;0;0;1;1;0;0;0;0;412687,120000000111759;5723667,098999999463558;7,737749507000046;51,657205197000053;1
177827;5230601709500986203;5;5;66;76;2023;6;15;5;2;0;3;0;0;1;1;0;0;0;0;393754,242800000123680;5793842,424499999731779;7,442421573000047;52,284662015000038;1
177828;5230601709110978074;5;5;66;12;2023;6;6;5;3;0;1;0;1;1;0;0;0;0;0;404822,117700000293553;5772600,430500000715256;7,610588799000027;52,095767051000053;1
177829;5230601706000978072;5;5;58;12;2023;6;7;5;3;6;4;0;0;1;0;1;0;0;0;374484,788300000131130;5755466,799000000581145;7,174218115000031;51,935748880000062;1
177830;5230601702100088887;5;5;15;0;2023;6;12;5;3;5;3;0;0;1;1;0;0;0;0;406654,393299999646842;5761283,888399999588728;7,640418776000047;51,994362157000069;1
177835;5230601610121589824;5;3;70;12;2023;6;14;5;3;0;2;0;0;1;1;0;0;0;0;294003,923999999649823;5647512,596000000834465;6,067678674000035;50,942383549000056;1
177840;5230601607400295330;5;3;82;68;2023;6;17;5;3;0;3;0;0;1;1;0;0;0;0;366363,724000000394881;5627136,303999999538064;7,104382630000032;50,780565060000072;1
177843;5230601606100078455;5;3;78;4;2023;6;7;5;2;5;2;0;0;1;1;0;0;0;0;370057,428899999707937;5649276,386399999260902;7,148877576000075;50,980399774000034;1
177845;5230601601300799877;5;3;15;0;2023;6;17;5;3;0;2;0;0;1;0;0;0;0;1;350711,250199999660254;5648534,126199999824166;6,873772408000036;50,969038912000030;1
177847;5230601601300699103;5;3;15;0;2023;6;18;5;3;0;1;0;0;1;0;0;0;0;0;353893,473000000230968;5646079,691999999806285;6,920047912000030;50,947797778000051;1
177849;5230601601000699161;5;3;15;0;2023;6;14;5;3;0;5;0;0;1;1;0;0;0;0;356921,777300000190735;5642903,845200000330806;6,964375837000034;50,920016304000058;1
177850;5230601600370073793;5;3;82;4;2023;6;7;5;3;2;2;0;0;1;1;0;0;0;0;360323,556099999696016;5617589,960500000044703;7,022374752000076;50,693343512000069;1
177853;5230601600110793373;5;3;14;0;2023;6;19;5;3;5;2;0;0;1;1;0;0;0;0;365788,515599999576807;5620659,558499999344349;7,098588683000060;50,722219726000048;1
177854;5230601518400978077;5;1;70;8;2023;6;2;5;3;0;1;2;0;1;0;0;0;0;0;342881,679999999701977;5714773,025000000372529;6,733246116000032;51,562122295000052;1
177856;5230601518100073370;5;1;70;48;2023;6;8;5;3;0;1;0;0;1;0;0;0;0;0;337034,464900000020862;5727049,219000000506639;6,643254802000058;51,670751997000082;1
177857;5230601516600091231;5;1;58;4;2023;6;15;5;3;0;7;0;0;1;0;0;0;0;1;354223,447999999858439;5676722,423699999228120;6,912378280000041;51,223250041000028;1
177861;5230601514218986187;5;1;66;36;2023;6;11;5;3;0;3;0;0;1;1;0;0;0;0;322225,825400000438094;5682637,507200000807643;6,451655159000040;51,267320570000038;1
177862;5230601514110978070;5;1;66;32;2023;6;9;5;3;5;3;0;0;1;1;0;0;0;0;318240,989299999549985;5681139,580700000748038;6,395357305000061;51,252608312000064;1
177863;5230601513210978050;5;1;62;24;2023;6;21;5;3;9;1;0;0;1;0;0;0;0;0;338751,379999999888241;5674886,407999999821186;6,691816480000057;51,202593342000057;1
177865;5230601505200986200;5;1;14;0;2023;6;14;5;3;5;2;0;0;1;1;0;0;0;0;331222,702399999834597;5690666,133799999952316;6,576698325000052;51,342184790000033;1
177866;5230601505200986198;5;1;14;0;2023;6;14;5;2;5;3;0;0;1;1;0;0;0;0;334001,880099999718368;5692840,947300000116229;6,615549742000042;51,362542015000031;1
177869;5230601502404278894;5;1;17;0;2023;6;12;5;3;2;1;0;0;1;1;0;0;0;0;353187,627799999900162;5702702,728099999949336;6,886843274000057;51,456440616000066;1
177870;5230601501115986207;5;1;12;0;2023;6;17;5;3;1;5;0;0;1;1;0;0;0;0;339242,547100000083447;5703081,352900000289083;6,686119784000027;51,456054668000036;1
177875;5230601500300074540;5;1;11;0;2023;6;16;5;3;4;7;0;0;1;0;0;1;0;0;350603,512799999676645;5675542,604100000113249;6,861068110000076;51,211712441000032;1
177876;5230601500300001866;5;1;11;0;2023;6;13;5;3;0;6;0;0;1;1;0;0;0;1;351991,108000000007451;5668635,638599999248981;6,883764856000028;51,150007257000027;1
177879;5230601500100296000;5;1;11;0;2023;6;14;5;3;5;2;0;0;1;1;0;0;0;0;344854,567999999970198;5676611,607000000774860;6,778362255000047;51,219785063000074;1
177880;5230601411220977945;5;7;74;20;2023;6;0;5;3;0;7;0;0;1;0;0;0;0;0;469227,367499999701977;5734601,808800000697374;8,554114628000036;51,761460941000053;1
177882;5230601410230387144;5;7;70;4;2023;6;7;5;3;0;3;0;0;1;1;0;0;0;0;487581,712000000290573;5784910,710000000894070;8,818238608000058;52,214492745000030;1
177883;5230601405148993910;5;7;54;48;2023;6;16;5;3;4;1;0;0;1;1;0;0;0;0;441582,881699999794364;5765759,866499999538064;8,148310459000072;52,039374165000027;1
177884;5230601405140539150;5;7;54;40;2023;6;15;5;3;5;3;0;0;1;1;0;0;0;0;460079,991999999620020;5762990,993300000205636;8,418292739000037;52,016121255000030;1
177885;5230601400300978055;5;7;11;0;2023;6;17;5;2;0;1;0;0;1;0;0;0;0;0;465583,753999999724329;5760800,042999999597669;8,498709123000026;51,996791970000061;1
177886;5230601317230080462;5;9;78;8;2023;6;14;5;3;5;3;0;0;1;1;0;0;0;0;414040,657599999569356;5718434,380400000140071;7,758597084000030;51,610374803000070;1
177887;5230601316100986217;5;9;74;40;2023;6;19;5;3;1;5;0;0;1;1;0;0;0;0;436208,159599999897182;5709456,623600000515580;8,080312571000036;51,532609135000030;1
177892;5230601307000080471;5;9;62;32;2023;6;19;5;3;5;3;0;0;1;1;0;0;0;0;405101,091900000348687;5675283,756100000813603;7,641083729000059;51,221044759000051;1
177894;5230601301301294458;5;9;78;24;2023;6;17;5;3;5;3;0;0;1;1;0;0;0;0;397856,099000000394881;5719494,231499999761581;7,524631743000043;51,617197719000046;1
177897;5230531711300853110;5;5;70;8;2023;5;15;4;3;0;1;0;0;1;0;0;0;0;0;435497,583100000396371;5733632,923299999907613;8,065612672000043;51,749881043000073;1
177898;5230531709500989665;5;5;66;76;2023;5;18;4;3;0;1;0;0;1;0;0;0;0;0;394240,549899999983609;5791292,146600000560284;7,450347747000023;52,261835835000056;1
177899;5230531709500324206;5;5;66;76;2023;5;18;4;3;5;3;0;0;1;1;0;0;0;0;395526,804999999701977;5791176,716000000014901;7,469223137000029;52,261044231000028;1
177900;5230531705000989656;5;5;54;68;2023;5;7;4;2;5;2;0;0;1;1;0;0;0;0;350590,213600000366569;5767463,142200000584126;6,821664307000049;52,037628712000071;1
177901;5230531705000380991;5;5;54;12;2023;5;16;4;3;5;2;0;0;1;0;0;0;0;0;353035,756199999712408;5745351,989900000393391;6,866739929000062;51,839618244000064;1
177904;5230531701610770157;5;5;62;12;2023;5;7;4;3;5;3;0;0;1;1;0;0;0;0;359538,312599999830127;5726465,981799999251962;6,968693315000053;51,671588486000076;1
177911;5230601600140986184;5;3;14;0;2023;6;8;5;3;0;5;0;0;1;1;0;0;0;1;370009,974100000225008;5622986,257400000467896;7,157541260000073;50,744092438000052;1
177912;5230531608416477503;5;3;34;16;2023;5;18;4;3;5;3;0;0;1;1;0;0;0;0;295106,534599999897182;5635105,488600000739098;6,090307951000057;50,831347623000056;1
177913;5230531608100977500;5;3;34;2;2023;5;8;4;3;5;3;0;0;1;1;0;0;0;0;295142,111999999731779;5630373,928999999538064;6,093453001000057;50,788865117000057;1
177914;5230531608100680782;5;3;34;2;2023;5;19;4;3;5;3;0;0;1;1;0;0;0;0;293316,262199999764562;5629534,776300000026822;6,068055475000051;50,780680673000063;1
177915;5230531607400895278;5;3;82;68;2023;5;8;4;3;5;3;0;0;1;0;0;0;0;0;370284,913599999621511;5629821,903699999675155;7,159024947000034;50,805594141000029;1
177916;5230531606100578640;5;3;78;4;2023;5;10;4;3;0;5;0;0;1;1;0;0;0;0;367728,895399999804795;5646636,499800000339746;7,116685027000074;50,956143090000069;1
177920;5230602303100978031;5;9;15;0;2023;6;14;6;3;1;5;0;0;1;1;0;0;0;0;418484,761099999770522;5723584,891200000420213;7,821563283000046;51,657336957000041;1
177921;5230531602250073705;5;3;62;16;2023;5;15;4;3;5;3;0;0;1;1;0;0;0;0;329226,298999999649823;5645724,992000000551343;6,569369257000062;50,937832210000067;1
177925;5230531601500554017;5;3;15;0;2023;5;15;4;3;4;6;0;0;1;0;0;0;0;0;360363,432799999602139;5646446,751499999314547;7,011951922000037;50,952700197000070;1
177927;5230531601400987720;5;3;15;0;2023;5;15;4;3;0;2;0;0;1;0;0;0;0;1;357370,796199999749660;5648005,734899999573827;6,968762163000065;50,965977832000078;1
177928;5230531601400599127;5;3;15;0;2023;5;9;4;3;5;3;0;0;1;1;0;0;0;0;358160,520200000144541;5648005,799200000241399;6,980001407000032;50,966173393000076;1
177929;5230531601300495874;5;3;15;0;2023;5;18;4;3;0;2;0;0;1;0;0;1;0;0;349036,092000000178814;5646250,888000000268221;6,850879124000073;50,948084628000061;1
177930;5230531601300093350;5;3;15;0;2023;5;17;4;3;1;1;0;0;1;1;0;0;0;0;348296,754300000146031;5644884,756599999964237;6,840930805000028;50,935614209000050;1
177933;5230531601100199030;5;3;15;0;2023;5;14;4;2;6;4;0;0;1;0;1;0;0;0;355443,507299999706447;5644983,045099999755621;6,942533898000022;50,938333234000027;1
177935;5230531600130990956;5;3;82;8;2023;5;7;4;3;6;6;0;0;1;0;0;0;0;1;375089,766099999658763;5611975,904300000518560;7,233227077000038;50,646238960000062;1
177936;5230601601700799113;5;3;16;0;2023;6;11;5;3;1;5;0;0;1;1;0;0;0;0;358513,859500000253320;5655305,452099999412894;6,982185646000062;51,031861736000053;1
177937;5230531518210989710;5;1;70;28;2023;5;7;4;3;5;3;0;0;1;1;0;0;0;0;328985,505599999800324;5700776,698000000789762;6,539739366000049;51,432345674000032;1
177939;5230531518200989686;5;1;70;24;2023;5;14;4;3;5;3;0;0;1;1;0;0;0;0;336282,904000000096858;5699733,730000000447035;6,645106254000041;51,425130828000079;1
177941;5230531516900586880;5;1;58;26;2023;5;14;4;3;0;7;0;0;1;0;0;0;0;0;351913,750599999912083;5663062,004399999976158;6,884949215000063;51,099901635000037;1
177944;5230531516300987726;5;1;58;28;2023;5;16;4;3;4;2;0;0;1;0;0;0;0;1;350374,253999999724329;5685231,382999999448657;6,853736656000024;51,298713879000047;1
177945;5230531516100989720;5;1;58;32;2023;5;6;4;3;1;5;0;0;1;0;0;0;0;1;363264,067699999548495;5690043,910199999809265;7,036662711000076;51,345204623000029;1
177946;5230531516100987732;5;1;58;32;2023;5;12;4;3;0;1;0;0;1;0;0;0;0;0;369859,940700000151992;5693004,922900000587106;7,130231272000060;51,373364285000036;1
177948;5230531516100486835;5;1;58;36;2023;5;7;4;3;5;3;0;0;1;1;0;0;0;0;361824,355999999679625;5682838,073000000789762;7,018795632000035;51,280100260000040;1
177949;5230531515111989704;5;1;54;44;2023;5;9;4;3;0;2;0;0;1;1;0;0;0;0;320508,981100000441074;5737649,046599999070168;6,399062490000063;51,760925573000065;1
177950;5230531515111539762;5;1;54;8;2023;5;15;4;3;5;3;0;0;1;0;0;0;0;0;309048,061999999918044;5748030,947000000625849;6,227471157000025;51,850372925000045;1
177952;5230531514217989682;5;1;66;36;2023;5;16;4;3;2;6;0;0;1;0;0;1;0;0;328350,128399999812245;5682725,152499999850988;6,539314902000058;51,269985188000078;1
177955;5230531513130989687;5;1;62;22;2023;5;14;4;3;0;3;0;0;1;1;0;0;0;0;334739,896700000390410;5683431,978299999609590;6,630502901000057;51,278224251000040;1
177959;5230531505200191513;5;1;14;0;2023;5;13;4;3;2;5;0;0;1;1;0;0;0;0;330468,345700000412762;5689857,098899999633431;6,566262895000023;51,334692073000042;1
177965;5230531502241879102;5;1;13;0;2023;5;13;4;3;0;1;0;0;1;0;0;0;0;0;359673,388000000268221;5699312,487999999895692;6,981476872000030;51,427619956000058;1
177966;5230531501324491192;5;1;12;0;2023;5;10;4;3;5;3;0;0;1;1;0;0;0;0;342892,619099999777973;5694451,676999999210238;6,742437753000047;51,379542932000049;1
177967;5230531501311067331;5;1;12;0;2023;5;19;4;3;5;2;0;0;1;1;0;0;0;0;345109,825000000186265;5700028,142000000923872;6,771837157000050;51,430257165000057;1
177968;5230531501215391502;5;1;12;0;2023;5;14;4;3;5;3;0;0;1;1;0;0;0;0;336781,115000000223517;5697155,107999999076128;6,653452999000024;51,402107379000029;1
177972;5230531500300368378;5;1;11;0;2023;5;13;4;3;5;3;0;0;1;1;0;0;0;0;348029,224299999885261;5675761,901000000536442;6,824146980000023;51,213003751000031;1
177974;5230531500200076644;5;1;11;0;2023;5;19;4;3;0;7;0;0;1;0;0;0;0;1;345205,632799999788404;5678954,085300000384450;6,782373420000056;51,240928471000075;1
177975;5230531500200056863;5;1;11;0;2023;5;9;4;3;5;2;0;0;1;1;0;0;0;0;347120,739699999801815;5677157,470300000160933;6,810554794000041;51,225301283000078;1
177976;5230531411236096958;5;7;74;36;2023;5;16;4;3;0;1;0;0;1;0;0;0;0;0;471151,429999999701977;5724901,236999999731779;8,582796236000036;51,674344053000027;1
177980;5230531411132987742;5;7;74;32;2023;5;10;4;3;5;3;0;0;1;1;0;0;0;0;482290,868599999696016;5729490,381599999964237;8,743657864000056;51,716068286000052;1
177981;5230531410110989660;5;7;70;24;2023;5;21;4;3;5;3;0;0;1;1;0;0;0;0;491777,775999999605119;5791952,952999999746680;8,879483073000074;52,277885064000031;1
177982;5230531405148587010;5;7;54;48;2023;5;8;4;3;3;3;0;0;1;1;0;0;0;0;441560,099999999627471;5765758,492000000551343;8,147978589000047;52,039359408000053;1
177983;5230531405108887100;5;7;54;8;2023;5;11;4;3;0;1;0;0;1;0;0;0;0;0;457510,204300000332296;5750911,453299999237061;8,382342993000066;51,907329396000080;1
177984;5230531404302989674;5;7;66;8;2023;5;17;4;3;5;3;0;0;1;1;0;0;0;0;482206,365000000223517;5770904,359999999403954;8,740296346000036;52,088419398000042;1
177985;5230531404103989714;5;7;66;60;2023;5;6;4;3;1;5;0;0;1;1;0;0;0;0;510790,355000000447035;5751564,895600000396371;9,156880111000021;51,914720639000052;1
177987;5230531400200003673;5;7;11;0;2023;5;14;4;3;0;3;0;0;1;1;0;0;0;0;472672,035799999721348;5765039,300300000235438;8,601612267000064;52,035300049000057;1
177989;5230531316300989670;5;9;74;28;2023;5;16;4;3;1;7;0;0;1;1;0;0;0;0;453351,561900000087917;5728810,838099999353290;8,324869984000031;51,708298274000072;1
177990;5230531316100094368;5;9;74;24;2023;5;15;4;3;1;7;0;0;1;0;0;0;0;1;438254,189399999566376;5723203,251700000837445;8,107386911000049;51,656425591000072;1
177995;5230531307000969284;5;9;62;24;2023;5;21;4;2;5;3;2;0;1;1;0;0;0;0;408237,261500000022352;5692205,172499999403954;7,681628886000055;51,373675390000074;1
177996;5230531307000573573;5;9;62;24;2023;5;7;4;3;0;1;0;0;1;1;0;0;0;0;408900,650299999862909;5694885,988099999725819;7,690469461000021;51,397881561000077;1
177999;5230531301201173392;5;9;13;0;2023;5;10;4;3;5;3;0;0;1;1;0;0;0;0;386987,052299999631941;5709289,402400000020862;7,370986580000022;51,523399665000056;1
178001;5230531301102494345;5;9;13;0;2023;5;15;4;3;0;1;0;0;1;0;0;0;0;0;394997,438500000163913;5703862,241900000721216;7,488021903000060;51,476163354000050;1
178002;5230530705000987762;5;5;54;56;2023;5;11;3;3;3;6;0;0;1;1;0;0;0;0;356540,808000000193715;5762431,103599999099970;6,910466140000040;51,993987566000044;1
178003;5230530705000491585;5;5;54;12;2023;5;12;3;3;5;3;0;0;1;1;0;0;0;0;353653,090599999763072;5746723,445900000631809;6,875113793000025;51,852102904000049;1
178005;5230530701400578100;5;5;12;0;2023;5;18;3;3;5;3;0;0;1;1;0;0;0;0;357448,658300000242889;5709273,674799999222159;6,945478818000026;51,516575909000039;1
178006;5230530701300926178;5;5;62;14;2023;5;6;3;3;3;6;0;0;1;0;0;0;0;1;360921,435999999754131;5714070,722999999299645;6,993601528000056;51,560548581000035;1
178008;5230530610121789892;5;3;70;12;2023;5;15;3;3;5;3;0;0;1;1;0;0;0;0;297640,219399999827147;5649572,151300000026822;6,118225550000034;50,962168336000047;1
178010;5230530609248194922;5;3;58;48;2023;5;18;3;2;0;7;0;0;1;0;0;0;0;0;321496,079800000414252;5640057,378100000321865;6,462229758000035;50,884574712000074;1
178012;5230530608100572072;5;3;34;2;2023;5;12;3;3;0;1;0;0;1;0;0;0;0;0;292673,022099999710917;5629267,526599999517202;6,059094177000077;50,778050926000049;1
178013;5230530608100180781;5;3;34;2;2023;5;16;3;3;0;7;0;0;1;1;0;0;0;0;293963,984400000423193;5629105,638699999079108;6,077471495000054;50,777056995000066;1
178015;5230530606400695310;5;3;78;28;2023;5;14;3;3;0;7;0;0;1;0;0;0;0;1;372453,400799999944866;5639704,943399999290705;7,186342005000029;50,894906649000063;1
178016;5230530605144987755;5;3;74;44;2023;5;18;3;3;5;3;0;0;1;1;0;0;0;0;403189,480999999679625;5638337,369000000879169;7,623602146000053;50,888583143000062;1
178017;5230530602700969702;5;3;62;28;2023;5;15;3;3;5;3;0;0;1;1;0;0;0;0;352321,116999999620020;5639668,052999999374151;6,900275917000045;50,889778443000068;1
178019;5230530602700171667;5;3;62;28;2023;5;11;3;3;1;5;0;0;1;1;0;0;0;0;351538,911399999633431;5639419,392200000584126;6,889263458000073;50,887343333000047;1
178022;5230530602200299700;5;3;62;4;2023;5;11;3;3;0;7;0;0;1;0;0;0;0;0;328724,571999999694526;5653141,243000000715256;6,558742533000043;51,004313886000034;1
178023;5230530602100399680;5;3;62;8;2023;5;7;3;3;1;5;0;0;1;1;0;0;0;0;337307,302099999971688;5644919,578199999406934;6,684643234000021;50,932931843000063;1
178024;5230530601700599024;5;3;16;0;2023;5;15;3;3;5;2;0;0;1;1;0;0;0;0;359799,380400000140071;5656687,658700000494719;6,999972269000068;51,044598598000050;1
178031;5230530601400989735;5;3;15;0;2023;5;13;3;2;4;6;0;0;1;0;0;0;0;0;349193,251000000163913;5658165,482999999076128;6,848165459000029;51,055192273000046;1
178033;5230530601200998994;5;3;15;0;2023;5;15;3;3;5;3;0;0;1;1;0;0;0;0;360066,887099999934435;5637164,052200000733137;7,011292226000023;50,869202740000048;1
178037;5230530600140073830;5;3;14;0;2023;5;16;3;3;5;2;0;0;1;1;0;0;0;0;368657,765999999828637;5622247,920900000259280;7,138649191000070;50,737151846000074;1
