OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
214091;5200904516500755203;5;1;58;16;2020;9;13;6;2;1;3;0;1;1;0;0;0;0;355345,912299999970000;5669519,567900000100000;6,931342753000024;51,158808341000054;1
214092;5200906502407870118;5;1;17;0;2020;9;16;1;3;5;3;0;1;1;0;0;0;0;351298,610999999570000;5696837,347999999300000;6,862135964000061;51,403243857000064;0
214102;5200904514213985929;5;1;66;8;2020;9;15;6;3;7;5;0;1;1;0;0;0;0;314332,787700000220000;5690689,361300000900000;6,334450071000049;51,337128632000031;0
214103;5200904513320485909;5;1;62;4;2020;9;9;6;2;0;7;0;1;0;0;0;0;0;348222,405500000340000;5662197,654799999700000;6,832630573000074;51,091169410000077;0
214104;5200906500200057691;5;1;11;0;2020;9;0;1;3;8;1;2;1;1;0;0;0;0;345827,690100000240000;5689000,993100000500000;6,786941389000049;51,331371969000031;0
214106;5200904513210571974;5;1;62;24;2020;9;18;6;2;3;6;0;1;1;0;0;0;0;337906,899100000040000;5673708,938500000200000;6,680270429000075;51,191775015000076;0
214107;5200907600110259201;5;3;14;0;2020;9;17;2;3;5;2;0;1;1;0;0;0;0;365711,402900000100000;5621802,442299999300000;7,097080639000069;50,732474102000026;0
214110;5200907500200070419;5;1;11;0;2020;9;10;2;3;2;6;0;1;1;0;0;0;0;347392,539699999620000;5681290,175599999700000;6,812682841000026;51,262508725000032;0
214113;5200906410120787455;5;7;70;32;2020;9;15;1;3;0;7;0;1;1;0;0;0;0;496573,937199999580000;5788715,148800000500000;8,949815442000045;52,248826237000060;0
214116;5200904503400981001;5;1;22;0;2020;9;13;6;3;5;3;0;1;1;0;0;0;0;361095,765999999830000;5668254,451999999600000;7,014004039000042;51,148863775000052;1
214118;5200906407101976276;5;7;62;20;2020;9;10;1;3;5;3;0;1;0;0;0;0;0;526114,199599999930000;5736034,360300000800000;9,378495644000054;51,774577824000062;0
214122;5200906405140078186;5;7;54;40;2020;9;12;1;3;0;1;0;1;0;0;0;0;0;462292,815000000410000;5762068,259999999800000;8,450637559000029;52,007980189000079;0
214126;5200906316000650171;5;9;74;4;2020;9;12;1;3;2;7;0;1;0;0;0;0;0;453728,809000000360000;5711595,369999999200000;8,332604732000050;51,553546734000065;0
214127;5200907313212089216;5;9;58;36;2020;9;17;2;2;0;1;0;1;0;0;0;0;0;462373,452300000000000;5690770,912699999300000;8,459500814000023;51,366948854000043;0
214128;5200904501223086227;5;1;12;0;2020;9;8;6;3;5;3;0;1;1;0;0;0;0;338809,300999999980000;5702483,811000000700000;6,680161561000034;51,450562918000060;1
214130;5200907500200001791;5;1;11;0;2020;9;17;2;3;5;3;0;1;1;0;0;0;0;346323,805200000290000;5679607,040500000100000;6,798099674000071;51,247097883000038;0
214134;5200904500200265753;5;1;11;0;2020;9;9;6;3;0;1;0;1;0;0;0;0;0;345132,774400000460000;5678024,707200000100000;6,781732292000072;51,232557875000055;1
214136;5200904407120587158;5;7;62;8;2020;9;6;6;3;0;3;0;1;1;0;0;0;0;525725,896999999880000;5723904,854000000300000;9,371971832000043;51,665537006000079;1
214139;5200904405148387053;5;7;54;48;2020;9;14;6;3;8;7;0;1;0;0;0;0;0;442082,170400000180000;5765706,909199999600000;8,155597926000041;52,038950468000053;0
214142;5200906307200015202;5;9;62;32;2020;9;13;1;3;0;1;0;1;0;0;0;0;0;402268,095300000160000;5677694,978499999300000;7,599871314000041;51,242242342000054;0
214146;5200907601110443206;5;3;15;0;2020;9;8;2;3;5;3;0;1;1;0;0;0;0;356625,571999999690000;5642731,531999999700000;6,960232205000068;50,918394216000081;0
214152;5200904400100003655;5;7;11;0;2020;9;7;6;3;0;1;0;1;0;0;0;0;0;466845,937400000170000;5765267,542799999900000;8,516660114000047;52,037034330000040;0
214158;5200907600110110204;5;3;14;0;2020;9;7;2;3;5;2;0;1;1;0;0;0;0;363041,512000000100000;5622223,334000000700000;7,059113841000055;50,735633588000042;0
214160;5200904316100745667;5;9;74;40;2020;9;12;6;3;5;3;0;1;1;0;0;0;0;439417,342699999920000;5712968,380899999300000;8,125968632000024;51,564535483000043;1
214162;5200904310110275743;5;9;54;16;2020;9;13;6;3;0;1;0;1;0;0;0;0;0;375233,921799999660000;5696277,731399999900000;7,206249611000033;51,403984955000055;1
214164;5200904303200087413;5;9;15;0;2020;9;17;6;3;5;3;0;1;1;0;0;0;0;414933,394000000320000;5728429,998999999800000;7,769054429000050;51,700365172000033;0
214166;5200905711211265767;5;5;70;4;2020;9;13;7;3;5;3;0;1;1;0;0;0;0;423358,327499999660000;5736540,569800000600000;7,889153854000028;51,774490440000079;0
214169;5200907516310097204;5;1;58;28;2020;9;18;2;3;0;7;0;1;0;0;0;0;0;351271,955599999990000;5684936,254899999100000;6,866726842000048;51,296297136000078;0
214170;5200905711111387219;5;5;70;52;2020;9;12;7;3;5;3;0;1;1;0;0;0;0;430337,448800000360000;5757368,903000000900000;7,986089617000062;51,962644282000042;1
214176;5200907307000077950;5;9;62;32;2020;9;13;2;3;3;7;0;1;1;0;0;0;0;405870,945600000210000;5674854,186499999800000;7,652217243000052;51,217310535000081;0
214177;5200904301201687612;5;9;13;0;2020;9;14;6;3;5;3;0;1;1;0;0;0;0;388118,277099999600000;5714501,645899999900000;7,385627988000067;51,570472998000071;1
214179;5200904300310403200;5;9;11;0;2020;9;14;6;3;5;3;0;1;1;0;0;0;0;382470,819000000130000;5703902,677999999400000;7,307712240000058;51,474063074000071;1
214182;5200903709500874722;5;5;66;76;2020;9;7;5;3;6;7;0;1;0;1;0;0;0;393183,444000000130000;5792595,837200000900000;7,434451881000030;52,273348081000051;0
214184;5200903705000987378;5;5;54;52;2020;9;7;5;3;4;3;0;1;1;0;0;0;0;379763,276200000200000;5773349,259199999300000;7,244680879000043;52,097619100000031;0
214185;5200903705000821190;5;5;54;12;2020;9;10;5;3;0;1;0;1;0;0;0;0;0;352508,184200000020000;5746107,869999999200000;6,858765386000073;51,846270679000042;1
214186;5200903705000685882;5;5;54;8;2020;9;15;5;3;0;3;0;1;1;0;0;0;0;336600,467899999580000;5744430,598200000800000;6,628817907000041;51,826774439000076;1
214191;5200903610212175559;5;3;70;40;2020;9;9;5;2;5;3;0;1;1;0;0;0;0;309570,571000000460000;5668613,497999999700000;6,277898434000065;51,137269793000030;1
214192;5200903610211176597;5;3;70;40;2020;9;13;5;3;0;1;0;1;0;0;0;0;0;309778,711500000210000;5669438,332900000700000;6,280434520000028;51,144747756000072;1
214194;5200905705000764191;5;5;54;4;2020;9;22;7;2;0;1;2;1;0;0;0;0;0;361159,302500000220000;5770844,688200000700000;6,974275135000028;52,070759901000031;0
214198;5200905701400116207;5;5;12;0;2020;9;2;7;3;1;5;2;1;1;0;0;0;0;354394,149600000120000;5711027,311499999800000;6,900762407000059;51,531554469000071;1
214202;5200903608100297203;5;3;34;2;2020;9;18;5;3;4;7;0;1;1;0;0;0;0;294449,769000000320000;5628246,588700000200000;6,084832617000075;50,769514044000061;0
214203;5200905610212080751;5;3;70;40;2020;9;15;7;3;1;7;0;1;1;0;0;0;0;303359,799999999810000;5669474,827299999100000;6,188760801000058;51,142906929000048;0
214205;5200903608100071792;5;3;34;2;2020;9;11;5;3;0;7;0;1;1;0;0;0;0;294453,691700000320000;5627511,721500000000000;6,085298626000053;50,762915434000035;1
214207;5200905610211614231;5;3;70;4;2020;9;11;7;3;5;3;0;1;1;0;0;0;0;311100,090200000440000;5661081,492399999900000;6,303677758000049;51,070121191000055;1
214210;5200903606100372553;5;3;78;4;2020;9;13;5;3;1;5;0;1;1;0;0;0;0;368738,733099999840000;5649561,905300000700000;7,129999367000039;50,982666825000081;1
214211;5200907600120334160;5;3;82;24;2020;9;18;2;2;3;6;0;1;0;0;0;0;0;372069,432500000110000;5615449,795600000800000;7,189328189000037;50,676808785000048;0
214212;5200905608416633218;5;3;34;16;2020;9;16;7;3;5;3;0;1;1;0;0;0;0;294403,520100000310000;5634796,960300000400000;6,080511253000054;50,828327475000037;0
214213;5200903602900450198;5;3;62;40;2020;9;16;5;3;0;6;0;1;0;0;0;0;0;357922,610899999740000;5631213,713199999200000;6,983145777000061;50,815203034000035;0
214214;5200903602700547203;5;3;62;28;2020;9;17;5;3;5;2;0;1;1;0;0;0;0;350242,641999999990000;5639137,287000000500000;6,870962969000061;50,884473628000080;0
214216;5200905608200375597;5;3;34;2;2020;9;12;7;2;5;3;0;1;1;0;0;0;0;299859,317999999970000;5626988,937999999200000;6,162134393000031;50,760109353000075;0
214221;5200903601700456208;5;3;16;0;2020;9;10;5;3;5;3;0;1;1;0;0;0;0;359973,020600000400000;5659388,931099999700000;7,001402509000059;51,068917119000048;0
214222;5200903601610454200;5;3;15;0;2020;9;9;5;3;0;1;0;1;0;0;0;0;0;358385,900999999610000;5642050,983300000400000;6,985523676000071;50,912712768000063;0
214223;5200903601310483204;5;3;15;0;2020;9;10;5;2;5;3;0;1;1;0;0;0;0;354444,270399999800000;5645395,753799999100000;6,928156822000062;50,941790771000058;0
214226;5200907301404801207;5;9;13;0;2020;9;14;2;3;2;6;0;1;0;0;0;0;1;396135,016400000080000;5704895,681399999200000;7,504092416000049;51,485662633000061;0
214227;5200903601200087596;5;3;15;0;2020;9;15;5;3;8;1;0;1;0;0;0;0;0;354792,639100000260000;5643780,148800000500000;6,933755794000035;50,927359578000051;1
214229;5200907501213172156;5;1;12;0;2020;9;9;2;3;3;3;0;1;1;0;0;0;0;340461,061999999920000;5697502,502000000300000;6,706156148000048;51,406275526000059;0
214232;5200907410110039395;5;7;70;24;2020;9;16;2;3;5;3;0;1;1;0;0;0;0;493512,611899999900000;5792719,752200000000000;8,904896562000033;52,284802195000054;0
214233;5200903601110636200;5;3;15;0;2020;9;13;5;3;5;2;0;1;1;0;0;0;0;355891,544400000010000;5642817,271400000900000;6,949762552000038;50,918981903000031;1
214234;5200903601000286461;5;3;15;0;2020;9;15;5;3;0;7;0;1;1;0;0;0;0;362707,013600000180000;5646053,386700000600000;7,045445589000053;50,949727934000066;1
214235;5200905602400757208;5;3;62;32;2020;9;17;7;3;5;3;0;1;1;0;0;0;0;335815,264499999580000;5641459,404100000900000;6,664985385000023;50,901418881000041;0
214236;5200903600380610201;5;3;14;0;2020;9;18;5;3;5;3;0;1;1;0;0;0;0;369950,303100000140000;5616411,230699999300000;7,159013169000048;50,684980830000029;0
214238;5200910701200399203;5;5;62;20;2020;9;10;5;3;5;3;0;1;1;0;0;0;0;371934,243499999870000;5717872,102099999800000;7,150997269000072;51,597319428000048;0
214239;5200908505100782284;5;1;14;0;2020;9;16;3;3;1;3;0;1;1;0;0;0;0;329697,681800000370000;5688916,857799999400000;6,555659727000034;51,326014850000035;0
214241;5200908601110657200;5;3;15;0;2020;9;19;3;3;1;5;0;1;1;0;0;0;0;356307,019999999550000;5644828,219000000500000;6,954876898000066;50,937157656000068;0
214243;5200910606120581682;5;3;78;12;2020;9;18;5;2;5;3;0;1;0;0;0;0;0;374435,290199999700000;5652569,000199999700000;7,210071662000075;51,010965563000070;0
214247;5200910503400467230;5;1;22;0;2020;9;8;5;2;4;2;0;1;1;0;0;0;0;363262,893699999900000;5673052,817500000800000;7,043144345000030;51,192508488000044;0
214248;5200908502317176208;5;1;13;0;2020;9;12;3;3;0;7;0;1;0;0;0;0;1;355927,703599999660000;5703210,744500000000000;6,926047787000073;51,461709539000026;0
214251;5200910601300087235;5;3;15;0;2020;9;18;5;3;6;2;0;1;0;1;0;0;0;354130,214599999600000;5646624,228499999300000;6,923197607000077;50,952751300000045;0
214252;5200908702100070512;5;5;15;0;2020;9;10;3;3;4;2;0;1;1;0;0;0;0;404758,198499999940000;5757290,618899999200000;7,613917573000038;51,958147244000031;0
214253;5200909601410268205;5;3;15;0;2020;9;14;4;3;3;6;0;1;0;0;0;0;0;356811,200500000270000;5646720,255599999800000;6,961303948000023;50,954286587000070;0
214254;5200910601520971207;5;3;15;0;2020;9;13;5;3;3;2;0;1;1;0;0;0;0;361838,248999999840000;5648434,888699999100000;7,032181095000055;50,970923518000063;0
214255;5200909301101708201;5;9;13;0;2020;9;17;4;3;5;2;0;1;0;0;0;0;1;395292,010700000450000;5707266,899800000700000;7,491251940000041;51,506821140000056;0
214256;5200908502113363711;5;1;13;0;2020;9;15;3;2;0;1;0;1;0;0;0;0;0;364736,123999999840000;5702596,969000000500000;7,053000431000044;51,458367376000069;0
214261;5200910600310929202;5;3;14;0;2020;9;16;5;3;4;7;0;1;1;0;0;0;0;361828,521800000220000;5619367,078900000100000;7,043004748000044;50,709675188000062;0
214266;5200908600380604209;5;3;14;0;2020;9;22;2;3;1;5;2;1;0;0;0;0;1;368463,221199999560000;5619326,551899999400000;7,136935598000036;50,710850066000035;0
214268;5200909608200113200;5;3;34;2;2020;9;12;4;3;4;6;0;1;1;0;0;0;0;295913,245199999770000;5628116,181900000200000;6,105631989000074;50,768859437000060;0
214269;5200908500200309201;5;1;11;0;2020;9;10;3;3;5;2;0;1;1;0;0;0;0;342962,731800000180000;5682092,712899999700000;6,748889972000029;51,268516593000072;0
214271;5200908411132379080;5;7;74;32;2020;9;14;3;3;0;3;0;1;0;0;0;1;0;482549,209900000130000;5730190,649199999900000;8,747362266000039;51,722372702000030;0
214275;5200908607000436846;5;3;82;68;2020;9;19;3;2;4;6;1;1;1;0;0;0;0;368088,543100000360000;5632507,135700000500000;7,126905176000037;50,829233020000061;0
214276;5200910709000339552;5;5;66;8;2020;9;14;5;3;3;6;0;1;0;0;0;0;0;399619,937500000000000;5781512,206700000900000;7,532042363000073;52,174945061000074;0
214277;5200908410110679180;5;7;70;24;2020;9;15;3;2;0;1;0;1;1;0;0;0;0;493750,520800000060000;5792866,842199999800000;8,908381513000052;52,286127367000063;0
214278;5200910400200463523;5;7;11;0;2020;9;18;5;3;5;3;0;1;1;0;0;0;0;468294,022900000210000;5764044,379499999800000;8,537883797000063;52,026122038000040;0
214279;5200908600120034501;5;3;82;24;2020;9;16;3;3;0;1;0;1;1;0;0;0;0;374667,771999999880000;5620594,866000000400000;7,224338826000064;50,723621360000038;0
214280;5200909602500785834;5;3;62;24;2020;9;11;4;3;0;7;0;1;0;1;0;0;0;345824,382500000300000;5642058,393400000400000;6,806965763000051;50,909560802000044;0
214281;5200908410110582103;5;7;70;24;2020;9;7;3;3;6;7;0;1;0;1;0;0;0;492343,542999999600000;5792058,416699999900000;8,887773368000069;52,278841408000062;0
214282;5200909410110272323;5;7;70;24;2020;9;10;4;3;9;7;0;1;0;0;0;0;0;492353,478699999860000;5799128,706000000200000;8,887758347000045;52,342406735000054;0
214283;5200909502146368208;5;1;13;0;2020;9;17;4;2;0;1;0;1;0;0;0;0;0;367801,951999999580000;5699824,732000000800000;7,098139369000023;51,434177976000058;0
214284;5200910513210591336;5;1;62;24;2020;9;7;5;3;0;1;0;1;0;0;0;0;0;338198,733000000010000;5674956,415999999300000;6,683881005000046;51,203066100000058;0
214287;5200908406220082024;5;7;58;24;2020;9;17;3;3;5;3;0;1;1;0;0;0;0;480024,482200000440000;5783351,016599999700000;8,707719823000048;52,200248109000029;0
214288;5200910315110380879;5;9;70;40;2020;9;16;5;3;0;7;0;1;1;0;0;0;0;429586,856999999840000;5640268,733999999200000;7,998460071000068;50,909770041000058;0
214290;5200909601600872552;5;3;15;0;2020;9;12;4;3;5;3;0;1;1;0;0;0;0;359367,696299999950000;5643043,114900000400000;6,999098203000074;50,921869253000068;0
214291;5200910602900685782;5;3;62;40;2020;9;10;5;3;5;3;0;1;1;0;0;0;0;357461,850399999880000;5632226,671399999400000;6,976215807000074;50,824193443000070;0
214292;5200908405220881509;5;7;54;20;2020;9;9;3;3;0;5;0;1;1;0;0;0;0;447658,073499999940000;5748234,139299999900000;8,239545342000042;51,882420832000037;0
214293;5200909307000480598;5;9;62;40;2020;9;21;4;2;0;7;2;1;0;0;0;0;0;415616,467600000090000;5699525,735400000600000;7,785878748000073;51,440630912000074;1
214294;5200908400200882063;5;7;11;0;2020;9;17;3;3;5;3;0;1;1;0;0;0;0;468423,319400000390000;5764485,464500000700000;8,539727523000067;52,030095044000063;0
214295;5200910503100278842;5;1;24;0;2020;9;16;5;3;5;3;0;1;1;0;0;0;0;370270,404000000100000;5681006,154999999300000;7,140491850000046;51,265622229000030;0
214296;5200908400100366184;5;7;11;0;2020;9;13;3;3;9;1;0;1;1;0;0;0;0;466929,928999999540000;5765132,973999999500000;8,517897561000041;52,035829494000041;0
214297;5200910301301984930;5;9;78;24;2020;9;7;5;3;4;2;0;1;1;0;0;0;0;393356,652999999930000;5717050,447000000600000;7,460409687000038;51,594397715000071;0
214300;5200910608332359202;5;3;34;32;2020;9;17;5;3;5;3;0;1;1;0;0;0;0;304777,484600000080000;5627448,218200000000000;6,231539251000072;50,765909966000038;0
214305;5200908709700106677;5;5;66;28;2020;9;17;3;3;5;3;0;1;1;0;0;0;0;412402,397800000380000;5792135,810599999500000;7,716167296000037;52,272611370000050;0
214306;5200908315110780508;5;9;70;40;2020;9;11;3;3;4;2;0;1;1;0;0;0;0;430413,583700000310000;5640748,967800000700000;8,010125757000026;50,914188232000072;0
214308;5200908307000771248;5;9;62;40;2020;9;13;3;3;5;2;0;1;1;0;0;0;0;417270,807599999940000;5698239,169600000600000;7,809976628000072;51,429308888000037;0
214311;5200910600110959205;5;3;14;0;2020;9;20;5;3;0;1;2;1;0;0;0;0;0;365117,782899999990000;5622756,290100000800000;7,088324720000060;50,740909647000080;0
214312;5200909518200848995;5;1;70;24;2020;9;15;4;3;5;3;0;1;1;0;0;0;0;334952,036700000060000;5705919,652499999900000;6,623094902000048;51,480319590000079;0
214313;5200910601100282949;5;3;15;0;2020;9;14;5;3;0;7;0;1;0;0;0;0;0;356411,150200000030000;5643207,463500000500000;6,956996356000047;50,922618051000029;0
214316;5200910411132079080;5;7;74;32;2020;9;17;5;2;5;3;0;1;1;0;0;0;0;482661,197499999780000;5730432,136199999600000;8,748971486000073;51,724547458000075;0
214317;5200908302100185192;5;9;14;0;2020;9;15;3;3;0;7;0;1;1;0;0;0;0;397507,328099999580000;5689497,320399999600000;7,528302299000075;51,347499028000072;0
214319;5200909503100411205;5;1;24;0;2020;9;19;4;3;1;5;0;1;1;0;0;0;0;369564,114500000140000;5679478,574300000400000;7,130930857000067;51,251732194000056;0
214320;5200910515111553200;5;1;54;44;2020;9;13;5;3;1;7;0;1;1;0;0;0;0;320314,051500000060000;5737558,441500000700000;6,396287823000023;51,760049251000055;0
214325;5200908518200378396;5;1;70;24;2020;9;19;3;3;4;1;0;1;1;0;0;0;0;332647,166100000030000;5706849,315300000800000;6,589492578000034;51,487994316000027;0
214327;5200910709100802638;5;5;66;8;2020;9;9;5;2;5;1;0;1;1;0;0;0;0;399591,616999999620000;5780710,293500000600000;7,531865665000055;52,167732519000026;0
214328;5200907711212002816;5;5;70;4;2020;9;16;2;3;5;3;0;1;1;0;0;0;0;424635,911999999550000;5735487,688899999500000;7,907896009000069;51,765198871000052;0
214329;5200910406220644987;5;7;58;24;2020;9;16;5;3;5;3;0;1;1;0;0;0;0;480072,286999999550000;5782305,051000000900000;8,708480813000051;52,190846042000032;0
214331;5200909607400336846;5;3;82;44;2020;9;17;4;3;5;3;0;1;1;0;0;0;0;363962,540199999700000;5626689,263199999900000;7,070507909000071;50,775988832000053;0
214332;5200908602700169208;5;3;62;28;2020;9;19;3;3;1;5;0;1;1;0;0;0;0;351087,317599999720000;5636697,715600000700000;6,883955970000045;50,862768614000061;0
214333;5200909500300001983;5;1;11;0;2020;9;14;4;3;5;3;0;1;1;0;0;0;0;343825,606599999590000;5676334,162399999800000;6,763760661000049;51,217011603000060;0
214339;5200908602500953710;5;3;62;24;2020;9;9;3;3;1;3;0;1;1;0;0;0;0;343539,776800000110000;5645146,049499999700000;6,773170255000025;50,936691243000041;0
214340;5200909601600086430;5;3;15;0;2020;9;17;4;3;0;3;0;1;1;0;0;0;0;360201,870299999600000;5645417,284099999800000;7,010048411000071;50,943409052000050;0
214341;5200910601700072205;5;3;16;0;2020;9;16;5;2;7;7;0;1;0;0;0;0;0;358726,108099999840000;5654877,730000000400000;6,985377357000061;51,028070056000047;0
214342;5200908601700987648;5;3;16;0;2020;9;16;3;3;5;2;0;1;1;0;0;0;0;356236,267599999900000;5657517,095400000000000;6,948847892000060;51,051171853000028;0
214343;5200909601620365200;5;3;15;0;2020;9;17;4;3;0;2;0;1;1;0;0;0;0;363452,194000000130000;5638667,065999999600000;7,058812514000067;50,883520716000078;0
214344;5200910607000064428;5;3;82;44;2020;9;13;5;3;5;3;0;1;0;0;0;0;1;361462,389999999660000;5631638,296000000100000;7,033202228000050;50,819876518000058;0
214345;5200907709500465807;5;5;66;76;2020;9;7;2;3;5;3;0;1;1;0;0;0;0;395464,015999999830000;5793730,721999999100000;7,467511940000065;52,283985980000068;0
214346;5200909405236078112;5;7;54;36;2020;9;15;4;3;0;1;0;1;0;0;0;0;0;473109,923899999820000;5747806,738700000600000;8,609344604000057;51,880386713000064;0
214348;5200910503400574200;5;1;22;0;2020;9;23;5;3;0;7;2;1;0;0;0;0;0;366263,792999999600000;5669987,516200000400000;7,087205253000036;51,165670173000080;0
214349;5200910607400086268;5;3;82;44;2020;9;8;5;3;5;3;0;1;0;0;0;0;0;363165,497999999670000;5626777,362999999900000;7,059177153000064;50,776593142000081;0
214350;5200907706000376729;5;5;58;44;2020;9;16;2;3;0;4;0;1;0;1;0;0;0;395787,696800000030000;5746101,727700000600000;7,486798419000024;51,855973165000080;0
214351;5200910301502113208;5;9;13;0;2020;9;17;5;3;5;3;0;1;1;0;0;0;0;391569,086000000130000;5703773,778000000900000;7,438702097000032;51,474721463000037;0
214352;5200908601700448204;5;3;16;0;2020;9;12;3;3;5;3;0;1;1;0;0;0;0;359117,243099999610000;5654696,134099999400000;6,991022000000044;51,026534065000078;0
214353;5200909600380583206;5;3;14;0;2020;9;8;4;3;0;3;0;1;0;0;0;0;1;370265,657999999820000;5615548,176999999200000;7,163777743000026;50,677293786000064;0
214354;5200910601310720209;5;3;15;0;2020;9;8;5;3;5;3;0;1;1;0;0;0;0;352436,420300000350000;5646687,894600000200000;6,899073859000055;50,952892271000053;0
214356;5200907705000786931;5;5;54;8;2020;9;7;2;3;2;6;0;1;1;0;0;0;0;335087,951999999580000;5746046,657600000500000;6,606119430000035;51,840847719000067;0
214359;5200907705000417366;5;5;54;8;2020;9;14;2;3;5;1;0;1;0;0;0;0;0;336130,521599999630000;5745759,691500000700000;6,621375286000045;51,838576670000066;0
214361;5200907702100455964;5;5;15;0;2020;9;16;2;3;0;3;0;1;0;0;0;0;1;405425,048999999650000;5758255,198000000800000;7,623353792000046;51,966931106000061;0
214364;5200909516800303205;5;1;58;20;2020;9;8;4;3;5;3;1;1;1;0;0;0;0;356520,750099999830000;5665445,890100000400000;6,949755049000032;51,122495994000076;0
214366;5200908701110908200;5;5;62;32;2020;9;13;3;3;0;1;0;1;0;0;0;0;0;374738,980299999940000;5720689,664100000600000;7,190463047000037;51,623271758000044;0
214367;5200907702100106200;5;5;15;0;2020;9;11;2;3;4;6;0;1;0;0;0;0;0;407377,349999999630000;5751396,289999999100000;7,653610127000036;51,905608081000082;0
214370;5200907702100042451;5;5;15;0;2020;9;15;2;2;0;7;0;1;0;0;0;0;0;407384,740000000220000;5751265,245400000400000;7,653752738000037;51,904431399000032;0
214372;5200909502214245208;5;1;13;0;2020;9;7;4;2;1;5;0;1;1;0;0;0;0;363338,966900000350000;5698987,227399999300000;7,034295924000048;51,425592805000065;1
214374;5200909700100239208;5;5;13;0;2020;9;20;4;3;5;3;1;1;1;0;0;0;0;368157,098899999630000;5708068,822899999100000;7,100169820000076;51,508348995000063;0
214376;5200910518120986781;5;1;70;44;2020;9;17;5;3;5;3;0;1;1;0;0;0;0;334889,434799999930000;5720235,885199999400000;6,615477282000029;51,608916744000055;0
214379;5200907701400657200;5;5;12;0;2020;9;17;2;3;5;3;0;1;1;0;0;0;0;355286,959300000220000;5708118,903699999700000;6,914819334000072;51,505649819000041;0
214380;5200910404102241138;5;7;66;40;2020;9;15;5;3;0;1;2;1;0;0;0;0;0;486688,459599999710000;5761118,966499999200000;8,806094554000026;52,000566464000030;0
214382;5200908601600067767;5;3;15;0;2020;9;6;3;3;3;6;1;1;0;0;1;0;0;365016,627899999730000;5642343,212999999500000;7,079680365000058;50,916928086000041;0
214384;5200908601520280205;5;3;15;0;2020;9;8;3;3;4;6;0;1;0;0;0;0;0;354826,984199999830000;5646120,890499999700000;6,933311548000063;50,948403867000081;0
214386;5200910508102187200;5;1;19;0;2020;9;8;5;3;2;5;0;1;1;0;0;0;0;351051,784199999650000;5704425,697699999400000;6,855397909000033;51,471364435000055;0
214391;5200907701400450203;5;5;12;0;2020;9;10;2;3;1;5;0;1;1;0;0;0;0;356800,444899999540000;5710641,441700000300000;6,935587057000021;51,528702522000060;0
214397;5200909317230375771;5;9;78;8;2020;9;16;4;2;5;3;0;1;1;0;0;0;0;415036,599000000390000;5717060,390000000600000;7,773309570000038;51,598174497000059;0
214400;5200907700100013208;5;5;13;0;2020;9;18;2;3;5;3;0;1;1;0;0;0;0;367731,390900000000000;5706590,847699999800000;7,094593270000075;51,494967320000057;0
214402;5200908601510405203;5;3;15;0;2020;9;10;3;3;3;6;0;1;0;0;0;0;0;359464,934399999680000;5647434,456100000100000;6,998786665000068;50,961358389000054;0
214404;5200907608436780839;5;3;34;36;2020;9;20;2;3;5;3;2;1;1;0;0;0;0;297860,038200000300000;5633531,165899999400000;6,130225357000029;50,818175851000035;0
214408;5200909301101493209;5;9;13;0;2020;9;10;4;3;0;1;0;1;0;0;0;0;0;392377,727900000290000;5707193,862299999200000;7,449298352000028;51,505617127000050;0
214412;5200909702100874698;5;5;15;0;2020;9;17;4;3;5;3;0;1;1;0;0;0;0;408002,212199999950000;5751392,636499999100000;7,662691600000073;51,905678781000063;0
214413;5200909516400575655;5;1;58;24;2020;9;7;4;3;5;3;0;1;0;0;0;1;0;358667,071499999610000;5679258,766499999900000;6,974970063000058;51,247160416000042;0
214415;5200908610211476006;5;3;70;4;2020;9;9;3;3;5;3;0;1;1;0;0;0;0;313089,773000000040000;5662789,755699999600000;6,331161709000071;51,086117187000070;0
214416;5200910709300140735;5;5;66;68;2020;9;13;5;3;0;1;0;1;0;0;0;0;0;376670,044400000010000;5785152,852700000600000;7,195262079000031;52,203008620000048;0
214417;5200907608200713209;5;3;34;2;2020;9;9;2;3;5;2;0;1;1;0;0;0;0;297463,087799999860000;5628962,476800000300000;6,127116380000075;50,777003547000049;0
214418;5200910407314037728;5;7;62;36;2020;9;19;5;3;4;6;0;1;1;0;0;0;0;503503,237999999900000;5708350,142999999200000;9,050498689000051;51,526253697000072;0
214419;5200910601220438203;5;3;15;0;2020;9;17;5;3;3;6;0;1;1;0;0;0;0;357393,216400000270000;5641118,703400000900000;6,971776325000064;50,904089950000071;0
214420;5200908702100070298;5;5;15;0;2020;9;15;3;3;5;3;0;1;1;0;0;0;0;401364,144600000230000;5758721,441099999500000;7,564128399000026;51,970416045000036;0
214422;5200910411132578107;5;7;74;32;2020;9;8;5;3;0;1;0;1;0;0;0;0;0;482567,825500000270000;5728921,597600000000000;8,747695269000076;51,710962849000055;0
214424;5200909610212732873;5;3;70;40;2020;9;11;4;3;5;3;0;1;1;0;0;0;0;310298,393699999900000;5669237,804999999700000;6,287961036000070;51,143119008000042;0
